종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A128940,한미약품,20220826,14816,-628,-14510,-2193,-294,-520,0,0,-10004,314,7,-1497
A128940,한미약품,20220829,3511,6411,-9941,-4634,-1403,-412,-44,9,-2328,18,1,-1128
A128940,한미약품,20220830,3281,3773,-7134,-453,-2183,46,0,26,-5301,69,10,730
A128940,한미약품,20220831,3218,3734,-6974,-1670,-1996,-45,0,56,-3943,22,0,622
A128940,한미약품,20220901,648,3991,-4633,-4441,-26,-245,0,3,636,1,-7,-559
A128940,한미약품,20220902,1285,7962,-9248,-5869,-309,-1015,0,4,-1221,0,0,-837
A128940,한미약품,20220905,2123,-617,-1527,1811,92,-63,0,0,-3436,0,20,70
A128940,한미약품,20220906,3833,547,-4418,857,57,-817,0,0,-4575,0,36,62
A128940,한미약품,20220907,3746,-194,-3599,-1008,-1329,-322,0,16,-810,39,7,-146
A128940,한미약품,20220908,7437,-5472,-2487,1620,-702,-1603,0,25,-1613,510,10,-214
A128940,한미약품,20220913,52606,-43528,-8597,-3030,-3363,-2172,114,-64,1416,-573,93,-1498
A128940,한미약품,20220914,66085,-52919,-12859,-6464,-3938,-1709,145,-64,1628,-425,117,-2456
A128940,한미약품,20220915,6929,751,-7848,-1028,-343,-4266,0,0,-2055,229,-61,-157
A128940,한미약품,20220916,3404,8953,-12513,-1535,-1248,-6034,0,0,-3558,95,60,-137
A128940,한미약품,20220919,2518,-2227,-236,594,368,-1298,0,0,113,-53,-1,-12
A128940,한미약품,20220920,504,1480,-2126,2441,118,-1722,0,0,-2765,137,6,-199
A128940,한미약품,20220921,108569,-19949,-92874,-26510,-5649,-19097,-221,-330,-39178,3462,792,-1887
A128940,한미약품,20220922,91493,3097,-96081,-25189,-7760,-20221,-327,-447,-41825,643,849,-307
A128940,한미약품,20220923,-9007,7778,1736,11349,612,-6990,0,0,-2436,-553,46,-799
A128940,한미약품,20220926,73,9635,-10273,5407,21,-953,0,0,-11106,451,114,-3643
A128940,한미약품,20220927,-7358,12395,-5009,6604,657,360,-239,0,734,-40,13,-13126
A128940,한미약품,20220928,-10434,13318,-2395,7828,311,201,-239,-295,454,-504,17,-10656
A128940,한미약품,20220929,1196,-1876,679,118,41,-432,0,0,1182,0,0,-230
A128940,한미약품,20220930,-4675,7173,-2598,990,-631,-851,0,0,-1375,101,-3,-730
A128940,한미약품,20221004,-4908,11710,-6805,-1286,207,-125,0,0,-4832,0,2,-768
A128940,한미약품,20221005,6751,2427,-9013,-4865,-2611,-354,0,-67,-988,-199,33,-129
A128940,한미약품,20221006,2761,8930,-11830,-5131,-2231,-591,-173,-66,-3589,134,3,-49
A128940,한미약품,20221007,-4823,2943,1980,-732,158,69,0,0,2522,-101,1,-38
A128940,한미약품,20221011,-701,1555,-914,-1175,-595,2093,0,-315,-3576,51,9,2653
A128940,한미약품,20221012,-5584,4483,1053,-1428,-763,2081,0,-315,-1382,51,-2,2859
A128940,한미약품,20221013,-1639,-585,2180,279,-1,270,0,0,-647,1,42,2278
A128940,한미약품,20221014,-22545,11647,11076,2257,614,4048,119,1,-1446,-178,-1,5482
A128940,한미약품,20221017,-1663,4682,-2981,-1523,-10,287,0,0,-4062,0,-38,2326
A128940,한미약품,20221018,-4142,81897,-457,-341,434,219,0,0,-4491,-77295,-2,3722
A128940,한미약품,20221019,3802,-2876,-949,-104,-882,1539,0,0,57,-2,25,-1559
A128940,한미약품,20221020,102,-2315,2211,-1118,-239,1221,390,-9,962,2,1,1003
A128940,한미약품,20221021,-4017,-3848,7864,1410,669,397,0,0,3895,0,1,1494
A128940,한미약품,20221024,-3799,-1330,5177,2493,-240,570,0,0,2357,-50,3,-4
A128940,한미약품,20221025,-981,-3479,4479,927,-901,5528,0,0,-1971,-1,-17,897
A128940,한미약품,20221026,-3791,-1293,5157,261,-993,6609,0,0,-1671,-71,0,952
A128940,한미약품,20221027,-3854,81,3780,3574,-3,-90,0,0,297,8,-15,3
A128940,한미약품,20221028,-12853,1061,11797,8024,748,552,0,0,669,9,-13,1805
A128940,한미약품,20221031,-2232,3020,-788,-548,-586,-156,0,0,479,0,0,23
A128940,한미약품,20221101,659,-198,-447,466,-1724,-198,0,-1,1799,0,-12,-791
A128940,한미약품,20221102,-3133,4629,-1520,-1459,149,-226,0,0,722,-1,25,-707
A128940,한미약품,20221103,3039,12961,-16000,-6275,-3244,-1741,0,1,3277,-25,25,-8017
A128940,한미약품,20221104,-1927,4518,-2590,263,18,-301,0,0,38,0,0,-2608
A128940,한미약품,20221107,-3925,2681,1252,1424,-42,-54,0,-1,-55,-8,0,-19
A128940,한미약품,20221108,-14621,12541,1595,2615,932,-924,0,-22,-1401,469,17,396
A128940,한미약품,20221109,-8413,13186,-4744,5048,1346,-1824,0,-22,-9609,-41,13,320
A128940,한미약품,20221110,-8830,9341,-559,-1952,-444,-1452,0,0,3343,0,49,-53
A128940,한미약품,20221111,-10378,10770,-435,2977,-355,-2559,0,0,251,-8,53,-747
A128940,한미약품,20221114,-5114,4397,1251,870,296,-1168,0,0,1257,-538,6,-6
A128940,한미약품,20221115,-9783,6443,3828,3595,141,-1637,0,0,1849,-544,58,-123
A128940,한미약품,20221116,-2108,-163,2168,282,-23,-10,0,0,1902,142,-38,17
A128940,한미약품,20221117,-3659,2058,1500,660,-268,-767,0,0,1800,140,-38,76
A128940,한미약품,20221118,6750,492,-7296,-806,-144,-3051,0,1,-2831,55,-1,-466
A128940,한미약품,20221121,-1604,565,1139,1954,-460,-83,0,0,29,-101,1,-300
A128940,한미약품,20221122,-621,5488,-4778,628,-124,-2255,0,0,-3055,-88,0,28
A128940,한미약품,20221123,2990,7332,-10195,872,-875,-3697,0,0,-3290,-144,17,-3204
A128940,한미약품,20221124,4311,6996,-11265,772,-79,-4593,0,0,-7404,-40,-2,40
A128940,한미약품,20221125,10946,20477,-31476,-6,-2673,-8836,0,0,-19997,60,-8,38
A128940,한미약품,20221128,3224,-705,-2541,-717,-126,-333,0,0,-1358,0,22,-7
A128940,한미약품,20221129,-3308,5473,-2168,7362,-912,-3762,0,1,-4855,0,3,-2
A128940,한미약품,20221130,-4527,9058,-4489,-2841,-27,-7,0,-1,-2158,-42,0,546
A128940,한미약품,20221201,-3381,7793,-4366,-1286,-104,-88,0,-1,-3358,-42,-5,473
A128940,한미약품,20221202,5202,116,-5344,-2141,-1639,-356,509,0,-1823,25,1,106
A128940,한미약품,20221205,2694,-2923,227,748,72,-843,0,0,263,0,1,-13
A128940,한미약품,20221206,-5724,8101,-2399,-1652,56,-1104,0,0,573,0,21,-272
A128940,한미약품,20221207,-4599,8652,-4099,-1379,-509,-970,0,0,-1580,20,25,339
A128940,한미약품,20221208,-12826,-420,13257,722,618,5292,0,-1,1302,-1,-10,5324
A128940,한미약품,20221209,-27286,-7622,34693,3250,2246,9251,281,240,10879,270,-55,8547
A128940,한미약품,20221212,-32275,-8158,41475,2950,9042,9530,144,0,16205,97,-1140,3603
A128940,한미약품,20221213,-78348,-21929,101399,358,17029,30932,-736,-31,38202,1292,-2414,15643
A128940,한미약품,20221214,-6151,5618,593,3785,753,343,132,1,-3741,-78,18,-681
A128940,한미약품,20221215,-9265,6836,2570,2590,1167,968,181,-243,-1500,-166,26,-595
A128940,한미약품,20221216,-2688,1332,1351,-1775,1133,696,-465,0,2021,1,5,-259
A128940,한미약품,20221219,-2466,-8117,10757,-137,2151,-679,0,-1,12077,-164,-9,-2656
A128940,한미약품,20221220,-3627,-2156,5914,134,2348,1114,69,63,3959,-143,12,-1773
A128940,한미약품,20221221,-34989,-2345,37093,2532,3368,7222,69,-229,21841,299,-57,2291
A128940,한미약품,20221222,-7663,-4798,12613,1569,-4264,4547,0,1522,7070,-154,3,2169
A128940,한미약품,20221223,-8768,-8637,17541,4207,-4142,5898,0,1522,7270,-156,21,2786
A128940,한미약품,20221226,-6313,-1455,8733,2022,1927,1541,0,97,3167,-978,14,-24
A128940,한미약품,20221227,-25607,-1500,28458,10686,3103,3799,0,-70,11083,-1303,-46,-146
A128940,한미약품,20221228,-932,-1200,2108,-6173,512,1493,525,0,3831,0,24,1920
A128940,한미약품,20221229,-4859,9022,-4135,-11311,1848,1406,689,93,4770,-51,23,-1630
A128940,한미약품,20230102,11739,10696,-23100,-2316,-1843,-8747,-540,-496,-3106,176,489,-6052
A128940,한미약품,20230103,-1392,6361,-4968,-472,-337,-5923,0,76,1271,0,-1,417
A128940,한미약품,20230104,6087,20002,-26080,1423,-3737,-9126,0,76,-3743,-72,63,-10973
A128940,한미약품,20230105,191,7298,-7610,-2233,-366,-1689,0,0,-3233,0,121,-89
A128940,한미약품,20230106,10907,15703,-27371,-2162,-2043,-5324,0,0,-17269,545,216,-573
A128940,한미약품,20230109,-5440,4090,1230,2175,741,583,0,1296,-3889,135,-15,324
A128940,한미약품,20230110,6863,3936,-11352,2296,-1167,-1843,0,1296,-8336,377,176,-3598
A128940,한미약품,20230111,7951,6376,-15059,1056,-1130,-3595,0,0,-10340,627,105,-1050
A128940,한미약품,20230112,8288,11300,-20328,-2942,371,-3042,0,97,-13704,634,106,-1108
A128940,한미약품,20230113,-1471,2298,-603,992,-42,-1242,0,0,-236,-328,104,-75
A128940,한미약품,20230116,124,-1155,1019,1975,739,251,0,0,-1917,-10,22,-29
A128940,한미약품,20230117,27314,-1770,-26214,-726,-4338,-1977,-6,1,-18652,464,206,-516
A128940,한미약품,20230118,31668,715,-33084,-1336,-4650,-2581,-6,1,-24570,461,240,58
A128940,한미약품,20230119,989,6003,-7016,-582,-220,780,-12,0,-7319,9,15,337
A128940,한미약품,20230120,744,6128,-6910,-1089,-668,-712,-12,0,-6233,13,25,1804
A128940,한미약품,20230125,1207,-3903,2395,1699,-939,1969,0,0,-233,260,41,-101
A128940,한미약품,20230126,-1399,-2465,3567,1861,-1064,2299,0,0,833,256,41,-362
A128940,한미약품,20230127,26,1240,-1287,2489,-230,-281,0,0,-3284,21,0,19
A128940,한미약품,20230130,4761,224,-5046,-1077,-435,-878,-4,0,-2289,1,60,-363
A128940,한미약품,20230131,2729,-3338,793,1815,168,-644,0,0,-411,-160,-24,-135
A128940,한미약품,20230201,-2249,2206,-11,2514,1492,-3648,0,31,180,40,14,-580
A128940,한미약품,20230202,-19539,-719,20668,-1297,9844,2725,0,59,8127,-328,-82,1210
A128940,한미약품,20230203,-6707,-7102,14091,-1508,9561,3969,0,60,1050,-306,24,959
A128940,한미약품,20230206,-4443,4983,-280,-3882,4660,682,0,0,-1601,-259,-1,-139
A128940,한미약품,20230207,1962,2227,-3942,-5689,4622,584,0,0,-3329,-245,-2,-130
A128940,한미약품,20230208,-420,4266,-3839,-702,-62,76,0,0,-3078,0,-7,-73
A128940,한미약품,20230209,-18501,5193,13299,1588,2906,2193,0,71,7228,121,-112,-687
A128940,한미약품,20230210,1282,1509,-2803,-3385,214,724,0,77,0,28,-16,-433
A128940,한미약품,20230213,3963,-2778,-1220,-1090,-2014,-1070,0,75,3044,35,0,-165
A128940,한미약품,20230214,-8892,1053,7783,2494,-949,2745,0,32,3040,21,35,421
A128940,한미약품,20230215,-12816,719,12141,-1234,-1605,2562,0,32,12082,-79,35,304
A128940,한미약품,20230216,1354,-4947,3095,6106,-261,1962,0,-58,-5223,502,-4,569
A128940,한미약품,20230217,4179,-2090,-2933,4029,-1673,862,0,-58,-6400,898,-54,307
A128940,한미약품,20230220,-11611,7832,4334,2382,152,1165,0,11,639,-555,0,-15
A128940,한미약품,20230221,11379,-8515,-2362,748,-856,-1543,0,11,-453,-529,27,-269
A128940,한미약품,20230222,7236,33,-7959,-6267,-620,597,0,0,-2229,273,417,560
A128940,한미약품,20230223,2604,-1923,-1347,-4802,-670,5292,0,0,-1699,272,394,532
A128940,한미약품,20230224,7400,-4664,-2824,-748,-40,-419,134,6,-1731,63,25,-26
A128940,한미약품,20230227,331,-1393,1021,-3383,309,-1925,0,209,5916,16,25,-105
A128940,한미약품,20230228,1595,-2524,917,2017,114,-1303,0,0,737,2,10,-648
A128940,한미약품,20230302,5383,-417,-5259,-1430,-192,-3208,0,119,-643,286,7,95
A128940,한미약품,20230303,-5648,6329,-916,-523,911,-1392,0,190,-1398,227,8,1296
A128940,한미약품,20230306,675,-5495,4812,3405,209,-975,0,0,2147,3,5,26
A128940,한미약품,20230307,1655,1598,-3577,1779,293,604,0,-32,-5900,335,-11,-321
A128940,한미약품,20230308,4320,7919,-12342,-5502,211,405,0,73,-7035,39,64,-494
A128940,한미약품,20230309,-11955,10568,1946,-5523,4253,2386,0,34,802,-155,-404,-6
A128940,한미약품,20230310,22175,-10845,-12546,-2797,-958,-939,0,-76,-6625,710,506,-1151
A128940,한미약품,20230313,3061,-3050,-124,-835,355,-449,-79,0,1133,131,-18,-249
A128940,한미약품,20230314,98,-5693,5487,507,688,-987,0,25,5220,8,100,34
A128940,한미약품,20230315,267,-13761,13400,3640,977,-654,0,25,9081,-21,115,331
A128940,한미약품,20230316,-17818,2856,15648,-673,1444,5737,0,230,8225,-699,13,685
A128940,한미약품,20230317,-22683,3158,20103,-813,1501,6670,0,230,11833,-599,21,682
A128940,한미약품,20230320,-1860,-1166,3378,157,554,249,0,-25,2365,-225,-127,78
A128940,한미약품,20230321,-3861,-535,4780,-91,379,-533,0,-54,5176,-237,-147,-97
A128940,한미약품,20230322,12646,-5848,-6828,-1024,-1184,-1306,0,0,-3245,0,30,-69
A128940,한미약품,20230323,9849,-8239,-1643,788,-997,-2395,0,0,1639,0,33,-678
A128940,한미약품,20230324,5606,-4292,-1423,-1748,-411,13,0,1,410,99,10,312
A128940,한미약품,20230327,-2827,-550,3286,2657,389,-534,0,0,852,89,2,-78
A128940,한미약품,20230328,-1997,327,1822,1530,-324,-2441,-18,0,3370,-160,8,-295
A128940,한미약품,20230329,76,-1819,1905,2770,-985,-3152,-18,0,3664,-159,-3,-374
A128940,한미약품,20230330,1564,2584,-4431,231,-384,-478,0,0,-3567,280,3,-233
A128940,한미약품,20230331,-4910,12001,-7372,2114,-387,-5299,0,0,-3626,280,1,-174
A128940,한미약품,20230403,107,1519,-1727,-2433,68,-1287,0,-65,2750,61,40,-760
A128940,한미약품,20230404,-60493,29721,33199,3450,2715,5003,0,796,5115,-1904,-523,16120
A128940,한미약품,20230405,-22427,-26509,45795,6551,1045,1441,0,87,29798,3583,-442,6873
A128940,한미약품,20230406,-45562,-4182,52136,8132,263,12462,-95,87,35957,384,-2776,-4670
A128940,한미약품,20230407,-3271,2350,1033,583,688,-3838,-13,-104,1746,-58,-54,1971
A128940,한미약품,20230410,-17665,3104,14114,-240,1862,2377,0,-166,9470,458,-11,811
A128940,한미약품,20230411,-6352,-8422,15369,3701,488,4543,132,5,-1539,-562,-33,8039
A128940,한미약품,20230412,-2775,-1596,474,2449,1190,2692,132,24,-11141,3967,-70,5128
A128940,한미약품,20230413,-42442,8924,21771,6542,1672,-826,48,-17,1930,11377,370,12422
A128940,한미약품,20230414,-47488,-1579,38317,7625,4302,2340,168,-228,3539,10446,304,20571
A128940,한미약품,20230417,-16672,22324,-5817,-1501,-331,-952,0,-32,-4784,132,33,1783
A128940,한미약품,20230418,-27864,39185,-10905,-3781,-1425,-1712,0,-33,-5625,-447,31,1671
A128940,한미약품,20230419,-18264,23740,-5415,1344,-938,-2342,74,1,-3071,-22,-39,-483
A128940,한미약품,20230420,-23907,42974,-18843,715,-838,-4841,74,-19,-4261,-66,-158,-9673
A128940,한미약품,20230421,-4390,7093,-2927,568,-1397,611,0,0,-904,224,0,-1805
A128940,한미약품,20230424,-2327,-4616,6940,3249,743,1530,72,0,169,2,1,1177
A128940,한미약품,20230425,-7188,21905,1493,783,-278,1627,0,41,-1293,-16323,113,613
A128940,한미약품,20230426,-13117,22514,5430,1463,-81,3568,0,69,-268,-14940,113,679
A128940,한미약품,20230427,-5960,-17102,23445,-3281,3262,14219,22,80,7621,-393,10,1522
A128940,한미약품,20230428,-23033,-25309,48660,-4008,7368,19916,22,112,20070,-398,80,5180
A128940,한미약품,20230502,-4640,-1783,6653,578,930,-336,0,1,2527,-243,13,2953
A128940,한미약품,20230503,-1600,6612,-4960,-434,-664,187,-6,-39,-4791,-25,-27,787
A128940,한미약품,20230504,-25970,-612,27071,1726,6554,5419,-77,-39,5176,76,-565,8312
A128940,한미약품,20230508,-1844,-6271,8283,3923,-696,4777,-40,0,-3180,-163,-5,3499
A128940,한미약품,20230509,117,2313,-2307,983,589,-1562,0,6,-1079,-121,-2,-1244
A128940,한미약품,20230510,16923,22667,-39485,301,-5719,-11350,-67,6,-3075,-129,24,-19581
A128940,한미약품,20230511,4214,3945,-8106,-1557,-2017,-2342,0,0,-2084,-4,-49,-106
A128940,한미약품,20230512,-1457,19651,-18104,-2366,-1917,-3229,0,29,-1794,-44,-46,-8827
A128940,한미약품,20230515,-2886,1153,1791,-1108,512,-2466,-129,0,5599,-91,33,-617
A128940,한미약품,20230516,-393,1414,-906,-1310,-150,-5175,-129,0,6544,-150,35,-686
A128940,한미약품,20230517,-4871,8200,-3303,349,-87,-2173,0,0,-1442,-18,-8,50
A128940,한미약품,20230518,10039,16767,-26596,-998,-2589,-11783,196,0,-9398,-189,-21,-2024
A128940,한미약품,20230519,3408,5962,-9295,2217,-1488,-4281,0,0,-5229,-76,1,-514
A128940,한미약품,20230522,-8414,7001,1177,4069,-711,-4998,0,0,2791,251,-15,26
A128940,한미약품,20230523,-4347,2507,1806,1192,89,-3600,107,0,674,4,30,3344
A128940,한미약품,20230524,-1297,-468,1237,572,52,-5550,107,0,2613,488,40,3443
A128940,한미약품,20230525,2463,1658,-4124,-3215,230,-890,0,0,223,1,2,-472
A128940,한미약품,20230526,8311,6994,-15406,-3538,-97,-3183,0,0,-6603,74,27,-1985
A128940,한미약품,20230530,7839,190,-8120,937,-1249,-3174,-421,0,-3336,80,11,-877
A128940,한미약품,20230531,2135,580,-2319,-1683,-1028,1030,6,0,-899,-376,-20,255
A128940,한미약품,20230601,-20165,5963,14545,-385,2850,909,29,185,9923,-258,-85,1034
A128940,한미약품,20230602,1104,-5471,4220,1672,793,2054,0,658,-1055,134,13,98
A128940,한미약품,20230605,-546,-4356,4370,2679,1179,1853,0,1,-1029,511,21,-313
A128940,한미약품,20230607,241,-4580,3974,2638,220,1612,0,0,13,344,21,-509
A128940,한미약품,20230608,-31692,-6949,38463,7772,2610,5036,3,2444,10018,324,-146,10580
A128940,한미약품,20230609,-34573,-18438,52952,10644,4080,3737,173,4391,19717,192,-133,10210
A128940,한미약품,20230612,2874,-4912,2479,3440,-214,-1636,0,0,1596,-437,-4,-707
A128940,한미약품,20230613,-11210,12,13377,7366,5695,4867,56,-4272,6006,-1957,-222,-6341
A128940,한미약품,20230614,-15481,1134,14104,1089,1271,8700,30,1800,4911,226,17,-3697
A128940,한미약품,20230615,-15711,-2953,18940,1256,988,8572,30,3501,9231,-359,83,-4638
A128940,한미약품,20230616,-10675,2882,8292,326,517,606,0,664,6061,-497,-2,118
A128940,한미약품,20230619,-304,-4199,4510,928,850,2895,0,1,-157,12,-19,-7
A128940,한미약품,20230620,-1387,500,156,1261,520,1209,0,0,-2352,729,2,-482
A128940,한미약품,20230621,-10156,-9391,18849,986,-171,2358,0,0,14226,702,-4,1450
A128940,한미약품,20230622,-5194,-12315,16721,-1433,1507,3535,0,-1000,13347,773,15,765
A128940,한미약품,20230623,975,-17711,15740,-2934,1687,3559,0,500,14152,943,53,-1224
