종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A006280,녹십자,20220727,2751,-1040,-1711,620,15,-73,0,0,-2314,0,0,41
A006280,녹십자,20220729,9176,1494,-10402,1171,-2169,-4603,0,0,-4671,-283,15,-130
A006280,녹십자,20220801,3863,-159,-4406,-141,-733,-955,0,0,-2517,709,-7,-60
A006280,녹십자,20220803,21589,-66,-21991,-4039,-1628,-1159,0,0,-14844,414,54,-321
A006280,녹십자,20220802,14676,-2609,-12419,-3264,-1260,-27,0,0,-7501,334,18,-367
A006280,녹십자,20220805,-3637,16205,-12354,-1795,-2799,-1120,0,49,-6945,-207,-7,256
A006280,녹십자,20220804,10484,-1493,-9048,-2313,-688,-581,0,160,-5555,54,3,-71
A006280,녹십자,20220809,3893,-123,-3641,-1202,-1183,117,0,190,-1879,-130,1,316
A006280,녹십자,20220808,77,1546,-1582,-1567,-143,97,0,0,-102,-41,0,133
A006280,녹십자,20220811,14827,-11842,-2256,834,-39,-663,0,0,-2422,-739,10,34
A006280,녹십자,20220810,11363,-7413,-4049,-982,-14,-762,0,0,-2299,89,10,8
A006280,녹십자,20220812,-2078,3692,-657,835,-391,90,0,-110,-1077,-957,0,-4
A006280,녹십자,20220817,11935,-10695,-1238,671,208,1,0,-80,-2017,-5,3,-21
A006280,녹십자,20220816,2035,-1873,-125,49,0,-6,0,-80,-1,-27,-10,-87
A006280,녹십자,20220819,19309,-15941,-3393,-1553,126,181,0,0,-2299,4,21,152
A006280,녹십자,20220818,12750,-10705,-2067,-1496,-7,-82,0,0,-384,23,-1,-98
A006280,녹십자,20220823,13073,-9404,-3541,-807,71,-37,0,0,-3513,-42,-86,745
A006280,녹십자,20220822,5968,-5689,-315,-467,134,18,0,0,-329,32,4,329
A006280,녹십자,20220825,15884,-9138,-6383,-884,-65,3,0,-16,-6035,-369,6,614
A006280,녹십자,20220824,11922,-9009,-2497,-861,42,-26,0,0,-1924,-419,3,272
A006280,녹십자,20220826,8315,-7782,-547,380,-207,0,0,0,-282,10,4,-438
A006280,녹십자,20220829,10315,-5187,-5318,-1693,1,10,0,0,-3759,160,30,123
A006280,녹십자,20220831,-6853,11009,-7654,-1460,-224,-42,0,0,-6532,3498,0,604
A006280,녹십자,20220830,-1424,4702,-4281,-487,-105,-87,0,0,-3935,1000,3,333
A006280,녹십자,20220902,15926,-6776,-9753,-3409,-95,-196,0,0,-6149,592,11,96
A006280,녹십자,20220901,3029,1969,-5577,-2518,-21,-49,0,0,-2894,576,3,-95
A006280,녹십자,20220906,20046,-19326,-746,-135,-113,-560,0,0,-8,8,18,70
A006280,녹십자,20220905,10233,-10673,418,450,-99,-14,0,0,32,7,15,49
A006280,녹십자,20220908,31043,-17466,-13884,2498,74,-9407,0,-54,-5275,248,59,-1720
A006280,녹십자,20220907,11098,-4050,-7115,-386,133,27,0,0,-6900,20,47,11
A006280,녹십자,20220914,-157,15325,-15889,1645,539,-3580,0,0,-14301,688,33,-192
A006280,녹십자,20220913,-1497,-1403,2872,2879,465,-328,0,0,-15,0,28,-129
A006280,녹십자,20220916,27539,-31886,-7427,-2245,187,-597,-31,-21,-4437,11714,60,-283
A006280,녹십자,20220915,16366,-11642,-6283,-1210,4,-560,0,0,-4423,1567,-8,-94
A006280,녹십자,20220920,-238,-5644,-3798,1744,-1773,-603,0,0,-2181,9759,-79,-985
A006280,녹십자,20220919,1921,-6216,-5324,564,-779,-618,0,0,-4182,9608,11,-309
A006280,녹십자,20220922,24808,4333,-29048,-3079,-1198,-4641,0,0,-19313,-134,41,-817
A006280,녹십자,20220921,-5921,8602,-2698,-111,417,550,0,0,-3357,1,16,-197
A006280,녹십자,20220923,7617,-6318,-10188,-443,-874,-4110,0,-932,-3114,9053,-164,-715
A006280,녹십자,20220926,-3949,-754,3965,4012,-128,-147,0,112,484,716,22,-368
A006280,녹십자,20220928,-24209,22299,1649,1598,-2216,36,0,115,2090,-10,271,26
A006280,녹십자,20220927,-14221,12818,1392,2160,-2197,-14,0,70,1400,-11,22,-27
A006280,녹십자,20220930,-10788,15039,-3994,116,272,68,0,0,-4307,-313,56,-143
A006280,녹십자,20220929,-15470,19992,-4168,-49,298,3,0,0,-4303,-364,10,-117
A006280,녹십자,20221004,4286,-3054,-1333,60,501,64,0,70,-2035,102,-1,7
A006280,녹십자,20221006,-975,9855,-8960,-3145,-513,-595,0,66,-4707,-23,103,-66
A006280,녹십자,20221005,-3871,10160,-6314,-3200,-501,-534,0,66,-2094,-22,47,-51
A006280,녹십자,20221007,19692,-17877,-2036,-348,-338,148,0,1,-1336,45,176,-163
A006280,녹십자,20221012,-3758,10982,-7412,-2198,-954,0,0,0,-3794,96,92,-466
A006280,녹십자,20221011,-7350,8954,-1652,-1485,-947,0,0,0,989,33,15,-209
A006280,녹십자,20221014,-17164,14342,2661,807,72,-94,0,190,2037,127,34,-351
A006280,녹십자,20221013,980,-85,-1124,-899,146,17,0,0,-165,174,55,-223
A006280,녹십자,20221018,-17981,20114,-1823,-713,-265,40,0,-521,-101,-227,-83,-263
A006280,녹십자,20221017,-2675,4792,-1926,-1321,-517,60,0,90,-62,-200,9,-176
A006280,녹십자,20221020,815,-441,-589,-1588,0,0,0,0,1118,206,9,-119
A006280,녹십자,20221019,6189,-6769,364,-552,4,0,0,0,975,207,9,-63
A006280,녹십자,20221021,4507,-1884,-2711,1091,-66,-21,0,0,-3405,20,68,-310
A006280,녹십자,20221024,3292,-1597,-1688,1549,143,264,0,0,-3644,7,-14,0
A006280,녹십자,20221026,-2369,6630,-4272,320,717,-54,0,-1,-5532,12,-1,278
A006280,녹십자,20221025,-1926,2861,-961,847,-5,-53,0,-1,-1741,20,6,-8
A006280,녹십자,20221028,-15863,9131,6801,4751,1149,668,0,0,379,-132,63,-146
A006280,녹십자,20221027,-17840,13003,4905,2650,997,806,0,0,449,-132,64,3
A006280,녹십자,20221101,7779,-7419,-386,908,86,-40,0,0,-1375,-14,40,35
A006280,녹십자,20221031,7194,-6325,-878,346,210,-31,0,0,-1401,6,3,-2
A006280,녹십자,20221103,-2454,5320,-4464,-6706,846,1966,0,0,-445,1585,13,-125
A006280,녹십자,20221102,-24654,25910,-1172,-2985,187,1703,0,0,-21,-53,-31,-56
A006280,녹십자,20221104,6988,-9134,1462,-955,15,3039,0,0,-600,704,-20,-37
A006280,녹십자,20221107,-672,1490,-608,-225,0,-258,0,0,-90,-155,-55,-35
A006280,녹십자,20221109,19458,-23493,3671,3944,-46,-340,0,0,262,340,24,-149
A006280,녹십자,20221108,23435,-25751,2179,2270,-52,-74,0,0,118,131,6,-83
A006280,녹십자,20221111,-17182,24205,-5155,3034,12,-503,0,0,-6625,-1850,-18,-1073
A006280,녹십자,20221110,-6172,7843,-1740,-1104,-7,-41,0,0,-575,67,2,-13
A006280,녹십자,20221115,-50936,46619,4974,1893,-1612,701,0,0,3140,-818,161,852
A006280,녹십자,20221114,-12287,12163,336,1132,-537,-120,0,130,-50,-209,-3,-219
A006280,녹십자,20221117,27524,-36142,6499,637,-454,-39,0,0,6023,1177,942,332
A006280,녹십자,20221116,24003,-24525,128,216,-491,-16,0,0,-117,281,113,536
A006280,녹십자,20221118,7301,-4528,-2700,-60,-197,-21,0,0,-2416,15,-88,-6
A006280,녹십자,20221121,2890,-7705,4745,1539,11,2403,0,0,687,35,35,105
A006280,녹십자,20221123,12899,-12745,-494,1429,192,1085,0,0,-3269,218,122,69
A006280,녹십자,20221122,4584,-5810,1030,978,-10,95,0,0,-76,188,8,43
A006280,녹십자,20221125,-1417,-772,1213,191,1,1355,0,67,-568,1140,-164,167
A006280,녹십자,20221124,-18,-1952,1100,157,1,1125,0,66,-286,919,-49,37
A006280,녹십자,20221129,-12428,14175,-1148,439,-58,793,0,-1,-2457,-605,6,136
A006280,녹십자,20221128,405,1498,-1913,-385,-22,823,0,0,-2457,5,5,128
A006280,녹십자,20221201,47776,-35553,-14428,3216,231,-17997,0,1,392,2233,-28,-271
A006280,녹십자,20221130,39017,-25973,-14805,1969,204,-17808,0,0,480,1694,67,350
A006280,녹십자,20221202,10833,-8714,-3257,-1713,11,-378,0,0,-1133,1332,-194,-44
A006280,녹십자,20221205,-8663,4966,3829,805,820,921,0,-1,427,-87,-45,857
A006280,녹십자,20221207,15238,-11698,-4617,2341,20,-4548,0,1,-2390,1067,10,-41
A006280,녹십자,20221206,-3165,4071,-1547,-747,4,-258,0,0,-422,666,-25,-124
A006280,녹십자,20221209,-13929,2952,10070,1434,468,4833,0,0,2874,990,-83,461
A006280,녹십자,20221208,-6970,1556,5417,-487,441,4847,0,0,186,26,-29,430
A006280,녹십자,20221213,-15533,6624,10917,368,1700,500,0,0,8180,-2010,2,169
A006280,녹십자,20221212,-13260,6192,7567,113,1567,507,0,0,5266,-534,35,114
A006280,녹십자,20221215,-18891,13706,5666,876,673,2024,0,0,2035,-59,-422,58
A006280,녹십자,20221214,-10397,5036,4670,1275,254,1341,0,0,1703,839,-148,97
A006280,녹십자,20221216,-604,-90,682,686,49,144,0,0,-57,1,11,-140
A006280,녹십자,20221219,-668,-3363,500,512,-104,240,0,0,0,3525,6,-148
A006280,녹십자,20221221,-10599,11205,-756,376,-89,-462,0,0,-593,142,8,12
A006280,녹십자,20221220,-9265,9570,-372,279,-91,-235,0,0,-354,57,10,29
A006280,녹십자,20221223,-8784,8210,4176,3723,194,453,0,130,-385,-3553,-49,61
A006280,녹십자,20221222,-9033,6463,2658,2351,-34,380,0,130,-203,-27,-61,34
A006280,녹십자,20221227,-1139,-667,4153,3120,791,266,0,0,-56,-2223,-124,32
A006280,녹십자,20221226,4298,-2396,-605,-1091,455,63,0,0,-56,-1322,25,24
A006280,녹십자,20221229,16139,-9648,-7585,-6115,-269,423,0,0,-1324,1190,-96,-300
A006280,녹십자,20221228,7582,-5503,-3133,-3174,-178,1005,0,0,-513,1052,2,-273
A006280,녹십자,20230102,1764,-93,-1627,-1485,117,-374,0,0,470,14,-58,-355
A006280,녹십자,20230104,13136,-5723,-7461,-3160,140,-1458,0,0,-2583,69,-21,-400
A006280,녹십자,20230103,13503,-7245,-6321,-1811,18,-1471,0,0,-2918,54,9,-139
A006280,녹십자,20230106,5843,-1845,-4030,-2662,-76,-11,-174,0,-510,-11,43,-597
A006280,녹십자,20230105,2881,-108,-2795,-2062,-394,-4,-174,0,-10,-21,43,-151
A006280,녹십자,20230110,9687,-9777,-301,3229,614,-876,0,70,-2358,389,2,-980
A006280,녹십자,20230109,-2559,1616,566,1552,610,143,0,70,-888,375,2,-921
A006280,녹십자,20230112,-5832,5422,1254,-667,243,-12,0,9,1682,-844,0,-1
A006280,녹십자,20230111,-10104,7488,2661,994,-2,-14,0,10,1674,-45,0,-1
A006280,녹십자,20230113,9537,-9538,17,1099,-333,-43,0,70,-726,6,-22,-50
A006280,녹십자,20230116,-5762,4410,996,1369,-41,-9,0,0,-302,398,-42,-21
A006280,녹십자,20230118,1172,-384,-1325,-1364,668,-113,0,18,-498,559,-22,-36
A006280,녹십자,20230117,10465,-7593,-3337,-846,323,-85,0,0,-2696,458,7,-33
A006280,녹십자,20230120,-1458,3736,-69,-369,-93,-150,0,0,553,-1818,-391,-10
A006280,녹십자,20230119,-3272,2738,1539,-28,0,-35,0,0,1610,-1004,-1,-8
A006280,녹십자,20230126,11669,-10130,609,251,275,1842,0,0,-1603,-2189,41,-156
A006280,녹십자,20230125,131,-2330,2399,167,178,1634,0,0,463,-221,21,-43
A006280,녹십자,20230127,-2181,3287,1662,1579,870,-135,0,0,-433,-2793,25,-219
A006280,녹십자,20230130,-3072,518,2448,-669,599,-280,0,-180,3211,115,-9,-233
A006280,녹십자,20230201,-9869,7843,2033,1218,432,-285,0,0,852,-5,-2,-184
A006280,녹십자,20230131,3370,-3654,183,1447,11,-363,0,0,-816,104,-3,-96
A006280,녹십자,20230203,-16432,9175,7511,-622,1244,-2228,0,1,9423,-255,1,-307
A006280,녹십자,20230202,-22317,17026,5499,-640,1205,-1931,0,1,6956,-262,54,-92
A006280,녹십자,20230207,8900,-5601,-3378,-3613,-412,-448,0,0,1096,19,60,-1
A006280,녹십자,20230206,5804,-4083,-1728,-2444,-266,-76,0,0,1096,17,-10,-38
A006280,녹십자,20230209,4618,578,-5197,-1412,363,-408,0,0,-3700,0,1,-40
A006280,녹십자,20230208,5557,-2318,-3241,114,-45,-252,0,0,-3044,1,1,-14
A006280,녹십자,20230210,11989,-9745,-2324,-2282,7,37,0,0,0,15,65,-86
A006280,녹십자,20230213,8221,-5797,-2374,-817,47,-179,0,0,-1430,3,-53,5
A006280,녹십자,20230215,43411,-38747,-9293,-963,-40,-272,0,0,-6889,4521,108,-1129
A006280,녹십자,20230214,576,568,-1362,1457,-40,-277,0,0,-2504,223,-5,2
A006280,녹십자,20230217,9086,-4946,-6684,1962,-37,-49,0,0,-8490,2554,-10,-70
A006280,녹십자,20230216,6747,-5019,-1874,3842,-20,-40,0,0,-5664,163,-17,8
A006280,녹십자,20230221,2380,-1184,-1231,-142,107,969,0,0,-2754,22,13,589
A006280,녹십자,20230220,-1695,1952,-279,1177,165,751,0,0,-2323,18,4,-49
A006280,녹십자,20230223,32250,-13963,-18611,-1588,-13,-714,0,0,-16252,283,41,-44
A006280,녹십자,20230222,26347,-15715,-10974,-2604,-12,-16,0,0,-8302,312,30,-40
A006280,녹십자,20230224,15298,-7099,-9071,-545,2,25,0,0,-8537,822,50,-16
A006280,녹십자,20230227,14270,-5525,-8854,-3135,-29,-78,0,0,-5507,85,24,-105
A006280,녹십자,20230228,3340,-3351,365,1343,-27,1577,0,0,-2514,-365,11,-14
A006280,녹십자,20230303,10631,-4132,-6233,-1032,-4,-2204,0,0,-1991,-276,10,-1002
A006280,녹십자,20230302,16212,-8998,-6941,-1158,-14,-657,0,0,-4173,-281,8,-939
A006280,녹십자,20230307,-23033,6195,17028,498,4816,5892,0,0,5414,-168,-22,408
A006280,녹십자,20230306,5449,-7707,2014,2224,-38,598,0,0,-767,263,-19,-3
A006280,녹십자,20230309,7902,-2419,-5524,-1991,-22,-2094,0,0,-1640,36,5,223
A006280,녹십자,20230308,8027,-5565,-2511,-4559,-44,-2001,0,0,3858,36,13,235
A006280,녹십자,20230310,16740,-18523,1655,-1338,-35,-64,0,0,459,123,5,2633
A006280,녹십자,20230313,1891,-3764,1929,477,-521,59,0,0,1963,-84,28,-49
A006280,녹십자,20230315,18902,-19684,1113,1371,-850,1028,0,-113,-1811,-370,39,1488
A006280,녹십자,20230314,13497,-14000,381,161,30,1027,0,0,-710,83,39,-127
A006280,녹십자,20230317,-2147,3679,-2345,-655,-163,7,0,-113,-1348,768,45,-73
A006280,녹십자,20230316,2499,-1701,-1599,-512,-35,5,0,0,-1012,761,40,-45
A006280,녹십자,20230321,-5707,2123,3515,646,733,106,0,-224,2278,31,38,-24
A006280,녹십자,20230320,607,-653,-29,388,-310,44,0,-112,-23,32,43,-16
A006280,녹십자,20230323,12954,-7977,-5142,1670,-476,54,0,-58,-1795,174,-9,-4537
A006280,녹십자,20230322,9256,-7249,-2174,657,-19,43,0,3,-2834,151,16,-24
A006280,녹십자,20230324,5235,-4006,-1385,-1416,-23,37,0,0,8,139,17,9
A006280,녹십자,20230327,-26465,20025,6392,701,791,-616,0,0,5470,46,2,46
A006280,녹십자,20230329,-2547,-236,2665,2023,1194,-832,0,0,519,110,8,-239
A006280,녹십자,20230328,2181,-4083,1778,1193,-49,3,0,0,664,101,23,-33
A006280,녹십자,20230331,111,314,-328,1164,-79,-983,0,0,-379,-87,-10,-51
A006280,녹십자,20230330,3077,-2722,-297,-109,-27,-68,0,0,6,-48,-10,-99
A006280,녹십자,20230404,-39624,28558,12021,950,1967,3621,0,0,4234,-876,-79,1249
A006280,녹십자,20230403,10254,-6717,-3624,-1549,-12,68,0,0,-2138,62,25,7
A006280,녹십자,20230406,-23534,12511,11126,-3229,393,5470,0,1,8204,-43,-60,287
A006280,녹십자,20230405,-6425,405,6362,1664,-23,3138,0,0,1375,-332,-10,208
A006280,녹십자,20230407,-3082,-9677,12441,2093,504,5375,0,0,4371,302,16,98
A006280,녹십자,20230410,-3555,-1826,5100,1005,170,1769,0,0,2045,241,40,111
A006280,녹십자,20230412,-11642,648,11564,1201,-1283,6497,0,0,3813,-571,1,1336
A006280,녹십자,20230411,-7153,2061,6393,1320,128,2624,0,0,1811,-1334,33,510
A006280,녹십자,20230414,-9571,4829,5421,6459,-633,391,0,170,114,-1026,347,-1080
A006280,녹십자,20230413,-11739,5086,7703,4267,119,1113,0,0,2003,-1062,12,201
A006280,녹십자,20230418,-8579,15689,-7041,-2664,-213,-599,0,1,-3633,-24,-45,67
A006280,녹십자,20230417,-4780,8119,-3506,-1373,-192,-46,0,0,-1882,195,-28,-13
A006280,녹십자,20230420,13089,11206,-24584,-306,-3117,-8565,0,100,-11829,260,29,-867
A006280,녹십자,20230419,21846,-5790,-16222,-668,-2966,-4828,0,30,-6973,145,21,-817
A006280,녹십자,20230421,7683,-2908,-4816,196,-1129,-408,0,0,-1923,11,30,-1552
A006280,녹십자,20230424,2824,-3153,246,2115,-7,127,0,0,-1968,73,10,-21
A006280,녹십자,20230426,-3309,5624,-2383,678,58,-176,0,360,-3424,42,26,121
A006280,녹십자,20230425,3870,-1787,-2138,435,0,-531,0,0,-1976,40,15,-66
A006280,녹십자,20230428,5448,1745,-7098,-4133,-277,339,0,0,-2932,-97,2,-95
A006280,녹십자,20230427,2623,1323,-4008,-2580,-257,83,0,0,-1181,57,5,-73
A006280,녹십자,20230502,-2164,1287,727,1165,-7,-76,0,60,-148,140,10,-267
A006280,녹십자,20230504,1292,-744,-195,-2219,893,1798,0,50,-1289,-366,13,572
A006280,녹십자,20230503,8754,-7630,-1152,-799,-88,-160,0,0,-319,-1,29,214
A006280,녹십자,20230508,-21273,15578,5979,2107,520,1801,0,-640,-626,-242,-42,2817
A006280,녹십자,20230510,4829,-9288,3371,1675,25,-1190,0,-100,2324,1042,46,637
A006280,녹십자,20230509,-4713,2033,2972,2310,301,-1243,0,-100,1137,-308,16,567
A006280,녹십자,20230512,2949,-1511,-1078,-475,466,-2677,0,1,1093,-353,-7,514
A006280,녹십자,20230511,2836,-1573,-1260,174,245,-3090,0,0,1209,-2,-1,202
A006280,녹십자,20230516,8101,-10402,2137,551,642,76,0,0,514,160,4,354
A006280,녹십자,20230515,-609,-1501,2137,486,656,63,0,0,571,0,-27,361
A006280,녹십자,20230518,5744,-9868,-807,-515,153,272,0,0,-237,4896,35,-480
A006280,녹십자,20230517,-227,300,-110,-60,-7,-7,0,0,26,-5,42,-62
A006280,녹십자,20230519,-4481,1771,2865,3151,333,-986,0,0,326,-215,60,41
A006280,녹십자,20230522,727,-1388,673,2505,34,-476,0,0,-1380,-2,-10,-10
A006280,녹십자,20230524,-1165,2834,-1641,972,-637,-1369,0,0,-939,3,-31,332
A006280,녹십자,20230523,-2331,4433,-2088,1563,-598,-1366,0,0,-1623,3,-17,-64
A006280,녹십자,20230526,11480,-11220,-265,-1447,40,69,0,0,1113,18,-13,-40
A006280,녹십자,20230525,14344,-11266,-3103,-1713,-4,-28,0,0,-1350,22,3,-8
A006280,녹십자,20230530,3293,-6659,3505,1874,21,37,0,-1,1586,-54,-85,-12
A006280,녹십자,20230601,-3426,3644,-148,-581,391,317,200,1,-1003,-84,14,527
A006280,녹십자,20230531,3474,-2254,-1155,-292,-89,205,0,1,-989,-80,15,9
A006280,녹십자,20230602,12755,-13061,161,1411,-254,-1107,0,0,-192,127,18,303
A006280,녹십자,20230605,10733,-10656,-107,1677,-20,135,0,0,-2191,2,28,292
A006280,녹십자,20230607,9863,-9135,-776,1990,-1428,-23,0,0,-1329,38,10,14
A006280,녹십자,20230609,28096,-20489,-7713,2242,254,-8145,0,-1,-1198,16,90,-865
A006280,녹십자,20230608,15005,-11673,-3419,876,91,-1318,0,-1,-2281,17,70,-786
A006280,녹십자,20230613,39918,-29105,-10921,2399,-841,-12253,0,0,-211,52,56,-15
A006280,녹십자,20230612,21752,-14143,-7703,1601,-902,-7503,0,0,-125,38,56,-774
A006280,녹십자,20230615,51966,-26813,-21558,-523,-469,-42,0,0,-19367,-3894,299,-1157
A006280,녹십자,20230614,15332,-11337,-4107,-30,-262,-14,0,0,-2619,53,59,-1182
A006280,녹십자,20230616,28486,-20921,-7903,-966,-371,-5549,0,0,-1020,228,110,3
A006280,녹십자,20230619,11989,-12534,-2486,783,34,-111,0,0,-3192,3070,-39,0
A006280,녹십자,20230621,46083,-38514,-8167,454,-56,-598,0,0,-7933,342,256,-34
A006280,녹십자,20230620,23869,-18907,-5041,271,-8,-361,0,0,-4926,-11,90,-17
A006280,녹십자,20230623,31900,-23652,-9179,-1457,-311,-1587,0,0,-7658,862,69,1834
A006280,녹십자,20230622,22492,-16368,-6354,209,-217,-967,0,0,-7229,173,57,1850
A006280,녹십자,20230627,17110,-16013,-513,302,-2727,380,0,-5,1563,-590,6,-26
A006280,녹십자,20230626,8872,-8452,-627,1093,-1337,-227,0,-5,-154,201,6,3
