종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A347860,알체라,20230227,122058,-88633,-40106,1318,0,-12471,0,0,0,5381,1300,-28953
A347860,알체라,20230302,205646,-179926,-18886,384,0,-22269,0,0,0,-4436,-2398,2999
A347860,알체라,20230303,-11892,-1031,16059,13320,0,607,0,0,0,883,-4019,2132
A347860,알체라,20230306,-47297,16182,32731,12853,0,11581,0,0,0,-2388,772,8297
A347860,알체라,20230308,145577,-6929,-139969,11343,-4293,-63564,0,0,-80901,-1025,2346,-2554
A347860,알체라,20230307,26788,-20944,-12373,13198,0,-22571,0,0,0,2542,3987,-3000
A347860,알체라,20230310,-46957,29076,15479,-30383,0,32972,0,0,0,876,1526,12890
A347860,알체라,20230309,-20913,36446,-17603,-15976,0,-495,0,0,0,1479,591,-1132
A347860,알체라,20230314,-234940,34471,198140,11872,0,41256,0,0,0,2202,127,145012
A347860,알체라,20230313,-233802,43934,184325,10219,0,45324,0,0,0,3856,1687,128782
A347860,알체라,20230316,72887,-15450,-58378,-1676,0,-35741,0,0,0,-1291,2232,-20961
A347860,알체라,20230315,14863,-8842,-7015,10,0,-107,0,0,0,675,319,-6918
A347860,알체라,20230317,-111441,85302,26459,-11,0,9393,0,0,0,-1692,1372,17077
A347860,알체라,20230320,97006,-49304,-42991,-7576,0,-1661,0,0,0,-3363,-1348,-33754
A347860,알체라,20230322,-103794,112661,-10701,-15072,0,10249,0,0,0,-963,2797,-5878
A347860,알체라,20230321,23668,5509,-32144,-12272,0,-17915,0,0,0,50,2917,-1957
A347860,알체라,20230324,397679,-167841,-224965,-13786,0,-87212,0,0,0,-4090,-783,-123967
A347860,알체라,20230323,250266,-118337,-126688,-7747,0,-53317,0,0,0,-2889,-2352,-65624
A347860,알체라,20230328,-9184,1996,4719,13,0,-2592,0,0,0,3131,-662,7298
A347860,알체라,20230327,-14894,11510,1005,81,0,-2801,0,0,0,3160,-781,3725
A347860,알체라,20230330,-11160,24086,-14044,-18016,0,348,0,0,0,469,649,3624
A347860,알체라,20230329,-26896,26497,-16,-16,0,0,0,0,0,199,216,0
A347860,알체라,20230331,38083,-31847,-3006,31615,0,-12504,0,0,0,-874,-2356,-22117
A347860,알체라,20230403,-60242,52199,8229,4606,0,2084,0,0,0,71,-257,1539
A347860,알체라,20230405,22561,-15330,-7717,-11522,0,49,0,0,0,-755,1241,3756
A347860,알체라,20230404,49289,-41190,-7828,-11633,0,49,0,0,0,-1061,790,3756
A347860,알체라,20230407,5902,18740,-26274,-18419,0,-515,0,0,0,39,1593,-7340
A347860,알체라,20230406,12162,12455,-24940,-17085,0,-515,0,0,0,-261,584,-7340
A347860,알체라,20230411,-14686,9486,-44,-44,0,0,0,0,0,992,4252,0
A347860,알체라,20230410,15608,-13732,-44,-44,0,0,0,0,0,-2179,347,0
A347860,알체라,20230413,-17416,-8526,18661,18661,0,0,0,0,0,50,7231,0
A347860,알체라,20230412,1999,-8660,-266,-266,0,0,0,0,0,1250,5677,0
A347860,알체라,20230414,695,7042,-9271,-18606,0,700,0,0,0,649,885,8635
A347860,알체라,20230417,18738,-15834,-694,6,0,-700,0,0,0,-587,-1623,0
A347860,알체라,20230419,-13144,6896,9193,-125,0,684,0,0,0,-2941,-4,8634
A347860,알체라,20230418,13438,-13458,-85,-85,0,0,0,0,0,448,-343,0
A347860,알체라,20230421,-35278,51695,-18494,-330,0,-5452,0,0,0,399,1678,-12712
A347860,알체라,20230420,5542,10685,-18474,-310,0,-5452,0,0,0,0,2247,-12712
A347860,알체라,20230425,-27335,8393,13583,13525,0,58,0,0,0,5126,233,0
A347860,알체라,20230424,-21180,7668,13538,13538,0,0,0,0,0,0,-26,0
A347860,알체라,20230427,5988,-1539,-90,-32,0,-58,0,0,0,-5000,641,0
A347860,알체라,20230426,-18331,23533,-66,-8,0,-58,0,0,0,-5000,-136,0
A347860,알체라,20230428,-9561,14971,-6,-6,0,0,0,0,0,-5126,-278,0
A347860,알체라,20230503,-49372,53222,1823,1823,0,0,0,0,0,33,-5706,0
A347860,알체라,20230502,-36570,38743,3532,3532,0,0,0,0,0,13,-5718,0
A347860,알체라,20230504,-19766,32121,-13002,-13004,0,0,0,2,0,611,36,0
A347860,알체라,20230509,-3949,3006,-614,-612,0,0,0,-2,0,600,957,0
A347860,알체라,20230508,-41124,41290,-592,-591,0,0,0,-1,0,600,-174,0
A347860,알체라,20230511,51051,-51539,-1980,-1980,0,-2019,0,0,0,2055,413,2019
A347860,알체라,20230510,-59041,44001,12987,-1741,0,0,0,0,0,1888,165,14728
A347860,알체라,20230512,20801,-21790,-10,-10,0,0,0,0,0,345,654,0
A347860,알체라,20230515,-1710,-6643,8579,76,0,10503,0,0,0,500,-726,-2000
A347860,알체라,20230517,-5189,5073,-212,-212,0,0,0,0,0,200,128,0
A347860,알체라,20230516,9615,-10263,-181,-181,0,0,0,0,0,300,529,0
A347860,알체라,20230519,-95223,97880,12,12,0,0,0,0,0,-2465,-204,0
A347860,알체라,20230518,-21473,23611,-80,-80,0,0,0,0,0,-1866,-192,0
A347860,알체라,20230523,52841,-42529,-10705,-10705,0,0,0,0,0,-150,543,0
A347860,알체라,20230522,67751,-57462,-10622,-10622,0,0,0,0,0,-150,483,0
A347860,알체라,20230525,80663,-79678,-183,-183,0,0,0,0,0,-1412,610,0
A347860,알체라,20230524,66204,-64449,-121,-121,0,0,0,0,0,-1844,210,0
A347860,알체라,20230526,11013,-11097,-17,-17,0,0,0,0,0,149,-48,0
A347860,알체라,20230531,-22871,31926,-9134,1369,0,-9830,0,0,0,5,74,-673
A347860,알체라,20230530,-15117,19638,-4457,1062,0,-4846,0,0,0,0,-64,-673
A347860,알체라,20230602,-553,-208,178,161,0,0,0,0,0,0,583,17
A347860,알체라,20230601,7210,-7807,153,153,0,0,0,0,0,0,444,0
A347860,알체라,20230605,-10510,10338,11,11,0,0,0,0,0,670,-509,0
A347860,알체라,20230608,38906,-42238,-163,-113,0,0,0,0,0,3225,270,-50
A347860,알체라,20230607,29269,-31825,-9,-9,0,0,0,0,0,2412,153,0
A347860,알체라,20230609,-8609,9338,-13,-13,0,0,0,0,0,-970,254,0
A347860,알체라,20230612,-66981,66910,39,39,0,0,0,0,0,879,-847,0
A347860,알체라,20230614,-96751,96962,3053,-167,0,2253,0,1,0,-429,-2835,966
A347860,알체라,20230613,-43344,45175,-41,-41,0,0,0,0,0,-490,-1300,0
A347860,알체라,20230616,45386,-41866,-1229,-122,0,-1046,0,0,0,-700,-1591,-61
A347860,알체라,20230615,-8263,11865,-1118,-45,0,-1073,0,0,0,-900,-1584,0
A347860,알체라,20230620,31810,-31299,328,258,0,0,0,0,0,-357,-482,70
A347860,알체라,20230619,13115,-13319,321,251,0,0,0,0,0,-279,162,70
A347860,알체라,20230622,34501,-36574,260,260,0,0,0,0,0,581,1232,0
A347860,알체라,20230621,21484,-22868,276,276,0,0,0,0,0,481,627,0
