date,title,link,content
None,None,https://sports.news.naver.com/news.nhn?oid=410&aid=0000946584,[]
None,None,https://sports.news.naver.com/news.nhn?oid=001&aid=0014032676,[]
None,None,https://sports.news.naver.com/news.nhn?oid=021&aid=0002578661,[]
None,None,https://sports.news.naver.com/news.nhn?oid=001&aid=0014032588,[]
None,None,https://sports.news.naver.com/news.nhn?oid=031&aid=0000753790,[]
None,None,https://sports.news.naver.com/news.nhn?oid=117&aid=0003744557,[]
None,None,https://sports.news.naver.com/news.nhn?oid=382&aid=0001059687,[]
None,None,https://sports.news.naver.com/news.nhn?oid=421&aid=0006884981,[]
None,None,https://sports.news.naver.com/news.nhn?oid=109&aid=0004876568,[]
None,None,https://sports.news.naver.com/news.nhn?oid=398&aid=0000069596,[]
None,None,https://sports.news.naver.com/news.nhn?oid=421&aid=0006882784,[]
None,None,https://sports.news.naver.com/news.nhn?oid=008&aid=0004905395,[]
None,None,https://sports.news.naver.com/news.nhn?oid=398&aid=0000069627,[]
None,None,https://sports.news.naver.com/news.nhn?oid=351&aid=0000066474,[]
None,None,https://sports.news.naver.com/news.nhn?oid=477&aid=0000437614,[]
None,None,https://sports.news.naver.com/news.nhn?oid=031&aid=0000753792,[]
None,None,https://sports.news.naver.com/news.nhn?oid=382&aid=0001060379,[]
None,None,https://sports.news.naver.com/news.nhn?oid=079&aid=0003783649,[]
None,None,https://sports.news.naver.com/news.nhn?oid=421&aid=0006882795,[]
2023.06.29. 오전 8:01,"
			클라씨, 7월 1일 전북 현대 홈경기 시축·공연 진행 [공식]
		",https://n.news.naver.com/mnews/article/213/0001260794?sid=106,"[
 
그룹 클라씨(CLASS:y)가 전북 현대와 제주UTD의 홈경기에 방문한다.28일 소속사 M25는 클라씨(형서·채원·혜주·리원·지민·보은·선유)가 7월 1일 오후 6시 전주월드컵경기장에서 열리는 전북 현대, 제주UTD 홈경기에서 시축 및 스페셜 공연을 진행한다고 밝혔다. 클라씨 멤버 원지민이 그룹을 대표해 시축자로 나선다.김진수, 조규성, 백승호 등이 속한 전북 현대와 제주UTD 홈경기에서는 원지민의 시축뿐만 아니라 클라씨의 스페셜 공연이 준비돼 기대를 모으고 있다. 클라씨는 다양한 신곡 무대를 준비해 열기에 불을 붙인다.앞서 클라씨는 ‘2023 드림콘서트 in JAPAN’에 참석해 떠오르는 ‘글로벌돌’로서 존재감을 보여준 바 있다. 클라씨는 이번 홈경기를 통해 국내 팬들을 오랜만에 만나는 만큼, 앞으로도 여러 활동을 통해서도 팬들을 만날 예정이다. 클라씨는 7월에는 브라질 상파울로에서 열리는 ‘Asia Star Festival 2023’에 참석하며 글로벌 활동을 이어갈 예정이다.정현태 기자   / 사진=M25
]"
2023.06.29. 오전 1:41,"
			클라씨, 7월 1일 전주 뜬다!···전북 현대 홈경기 시축부터 공연까지
		",https://n.news.naver.com/mnews/article/144/0000896613?sid=106,"[
 
M25걸그룹 클라씨(CLASS:y)가 전북 현대와 제주UTD의 홈경기를 찾는다.소속사 M25는 클라씨(형서·채원·혜주·리원·지민·보은·선유)가 7월 1일 전주월드컵경기장에서 열리는 전북 현대 홈경기에서 시축 및 스페셜 공연을 진행한다고 28일 전했다. 클라씨 멤버 원지민이 그룹을 대표해 시축자로 나서는 만큼, 팬들의 기대를 모으고 있다.김진수, 조규성, 백승호 등이 속한 전북 현대와 제주UTD 홈경기에서는 원지민의 시축뿐만 아니라 클라씨의 스페셜 공연이 준비돼 기대를 모으고 있다. 트렌디한 음악과 콘셉트는 물론, 탄탄한 실력으로 많은 사랑을 받고 있는 클라씨는 스페셜 무대를 준비해 열기에 불을 붙일 예정이다.클라씨는 ‘2023 드림콘서트 in JAPAN’에 참석해 떠오르는 ‘글로벌돌’로서 존재감을 보여준 바 있다. 클라씨는 이번 홈경기를 통해 국내 팬들을 오랜만에 만나는 만큼, 앞으로도 여러 활동을 통해서도 팬들을 만날 예정이다.홈경기에서 ‘4세대 실력파 아이돌’임을 재증명할 클라씨는 7월에는 브라질 상파울로에서 열리는 ‘Asia Star Festival 2023’에 참석하며 글로벌 활동을 이어갈 예정이다. 클라씨의 바쁜 활약에 기대가 따르고 있다.클라씨는 7월 1일 오후 6시 전주월드컵경기장에서 열리는 전북 현대와 제주UTD의 경기에서 만나볼 수 있다.손봉석 기자 paulsohn@kyunghyang.com
			]"
2023.06.28. 오전 11:29,"
			클라씨, 7월 1일 전주 뜬다…전북 현대 홈경기서 시축·공연
		",https://n.news.naver.com/mnews/article/410/0000946387?sid=106,"[
그룹 클라씨(CLASS:y)가 전주로 출격한다.28일 소속사 M25는 클라씨(형서·채원·혜주·리원·지민·보은·선유)가 7월 1일 전주월드컵경기장에서 열리는 전북 현대 홈경기에서 시축 및 스페셜 공연을 진행한다고 밝혔다. 클라씨 멤버 원지민이 그룹을 대표해 시축자로 나서는 만큼, 팬들의 기대를 모으고 있다.김진수, 조규성, 백승호 등이 속한 전북 현대와 제주UTD 홈경기에서는 원지민의 시축뿐만 아니라 클라씨의 스페셜 공연이 준비돼 기대를 모으고 있다. 트렌디한 음악과 콘셉트는 물론, 탄탄한 실력으로 많은 사랑을 받고 있는 클라씨는 스페셜 무대를 준비해 열기에 불을 붙일 예정이다. 
 클라씨(CLASS:y)가 전주로 출격한다. 사진= M25앞서 클라씨는 ‘2023 드림콘서트 in JAPAN’에 참석해 떠오르는 ‘글로벌돌’로서 존재감을 보여준 바 있다. 클라씨는 이번 홈경기를 통해 국내 팬들을 오랜만에 만나는 만큼, 앞으로도 여러 활동을 통해서도 팬들을 만날 예정이다.홈경기에서 ‘4세대 실력파 아이돌’임을 재증명할 클라씨는 7월에는 브라질 상파울로에서 열리는 ‘Asia Star Festival 2023’에 참석하며 글로벌 활동을 이어갈 예정이다. 클라씨의 바쁜 활약에 기대가 따르고 있다.한편, 클라씨는 7월 1일 오후 6시 전주월드컵경기장에서 열리는 전북 현대와 제주UTD의 경기에서 만나볼 수 있다.MK스포츠 손진아 jinaaa@
]"
2023.06.27. 오전 9:19,"
			현대백화점, 중동점에서 특별전 ‘최민식을 보았다’ 개최…부천국제판타스틱영화제
		",https://n.news.naver.com/mnews/article/117/0003744348?sid=106,"[
 
[마이데일리 = 이지혜 기자] 현대백화점은 제 27회 부천국제판타스틱영화제(BIFAN) 공식 협찬을 진행한다고 27일 밝혔다. 부천국제판타스틱영화제는 오는 29일부터 7월 9일까지 부천시 일대에서 열린다. 현대백화점은 부대 행사로 30일부터 7월 9일까지 중동점 유플렉스 1층에서 특별전인 ‘최민식을 보았다’를 개최한다. 첫날인 30일에는 문화홀에서 한 ‘최민식 메가토크’도 열린다. 특별전에서는 최민식의 지난 여정을 집대성한 기념 책자를 선보이며, 한정판 굿즈도 판매한다. 아울러 오는 30일부터 7월 6일까지는 9층 문화홀에서 단편 영화 ‘수증기’, ‘겨울의 길목’ 등을 독점 상영한다. 박찬욱, 김지운, 허진호, 정지우, 강윤성 등 최민식과 함께 작업한 한국영화 거장의 인터뷰를 담은 특별 영상도 공개할 예정이다.  강윤석 현대백화점 중동점 판매기획팀 책임은 “부천을 대표하는 문화축제를 협찬한다”며 “축제에 걸맞게 영화제를 찾는 관객분을 위한 다양한 즐길거리를 중동점에 마련할 방침”이라고 말했다. (이지혜 기자 imari@mydaily.co.kr)
]"
2023.06.27. 오전 10:05,"
			현대百, 부천국제판타스틱영화제 공식협찬…최민식 특별전도
		",https://n.news.naver.com/mnews/article/001/0014027667?sid=106,"[
 
최민식 특별전[현대백화점 제공. 재판매 및 DB 금지](서울=연합뉴스) 이신영 기자 = 현대백화점은 오는 29일부터 열리는 제27회 부천국제판타스틱영화제를 공식 협찬한다고 27일 밝혔다.     또 부천국제판타스틱영화제 성공적인 개최를 위해 30일부터 내달 9일까지 중동점 유플렉스에서 '최민식을 보았다' 특별전을 연다.     전시에서는 배우 최민식의 지난 여정을 보여주는 기념 책자와 한정판 굿즈 등을 선보인다.     30일부터 내달 6일까지는 9층 문화홀에서 단편영화 '수증기', '겨울의 길목' 등을 상영하고 박찬욱, 김지운, 허진호, 정지우, 강윤성 등 배우 최민식과 작업한 감독들의 인터뷰를 담은 특별 영상도 공개한다.    30일에는 배우 최민식이 직접 관객과 만나는 토크쇼도 마련된다.     eshiny@yna.co.kr
]"
2023.06.26. 오후 3:07,"
			박강현, 현대판 뱀파이어 사냥꾼 (가슴이 뛴다) [DA포토]
		",https://n.news.naver.com/mnews/article/382/0001059587?sid=106,"[
 
26일 KBS2 새 월화드라마 '가슴이 뛴다' 첫 방송 기념 제작발표회가 진행됐다. 제작발표회에는 이현석 감독과 배우 옥택연, 원지안, 박강현, 윤소희가 참석했다. ‘가슴이 뛴다’(연출 이현석, 이민수 / 극본 김하나, 정승주)는 100년 중 하루 차이로 인간이 되지 못한 반인뱀파이어 선우혈(옥택연 분)과 인간미라고는 찾아볼 수 없는 여자 주인해(원지안 분)가 어쩌다 동거를 시작하며 진정한 온기를 찾아가는 아찔한 목숨 담보 공생 로맨스 드라마다. 옥택연은 가슴 뛰는 사랑이 하고 싶어 인간이 되고자 하지만 하루 차이로 인간이 되지 못한 반인뱀파이어 선우혈 역을, 원지안은 기간제 보건교사이자 찔러도 피 한 방울 안 나올 것 같은 차가운 성격을 지닌 게스트하우스 주인 주인해 역을 맡았다. 박강현은 세련미와 배려심을 갖춘 부동산 개발 전문가이자 ‘새로 고침’ 회사 대표 신도식 역으로, 윤소희는 아름다운 금수저 출신의 부동산 투자자 나해원 역으로 활약한다. '가슴이 뛴다'는 오늘(26일) 오후 9시 45분 첫 방송된다. 동아닷컴 고영준 기자 hotbase@donga.com사진제공｜KBS
]"
2023.06.26. 오후 2:53,"
			박강현, 현대판 뱀파이어 사냥꾼
		",https://n.news.naver.com/mnews/article/421/0006888993?sid=106,"[
 
(서울=뉴스1) 권현진 기자 = 배우 박강현이 26일 서울 구로구 더세인트에서 열린 KBS2 새 월화드라마 '가슴이 뛴다' 제작발표회에서 포즈를 취하고 있다.'가슴이 뛴다'는 100년 중 하루 차이로 인간이 되지 못한 반인뱀파이어 선우혈(옥택연 분)과 인간미라고는 찾아볼 수 없는 여자 주인해(원지안 분)가 어쩌다 동거를 시작, 진정한 온기를 찾아가는 아찔한 목숨 담보 공생 로맨스다. 2023.6.26/뉴스1
			]"
2023.06.22. 오후 3:33,"
			아이브 담은 팝업스토어 ‘미니브파크’ 더현대 서울 개장
		",https://n.news.naver.com/mnews/article/144/0000895175?sid=106,"[
 
아이브 캐릭터 팝업스토어 ‘미니브 파크’ 포스터. 스타쉽엔터테인먼트 제공그룹 아이브를 담은 팝업스토어가 개장한다.소속사 스타쉽엔터테인먼트는 공식 캐릭터 미니브의 팝업 스토어 ‘미니브 파크’(MINIVE PARK) 22일부터 7월 5일까지 서울 영등포구 더현대 서울 지하 2층 팝업 아이코닉(POP UP ICONIC)에서 열린다고 이날 밝혔다.미니브는 아이브 멤버들의 외모 특징을 닮은 공식 캐릭터로 안유진 캐릭터 강안지부터 가을 달이, 레이 나오리, 장원영 체리, 리즈 치즈, 이서 이랑이까지 멤버들이 직접 캐릭터 이름을 짓는 등 특별한 애정을 담아 완성됐다.미니브 파크에서는 자유로운 분위기 속에서 미니브의 다양한 모습을 담아 팬들에게 추억을 선사할 예정이다. 이와함께 미니브 캐릭터 관련 MD 상품 구매는 물론 이벤트 등도 함께 진행한다.아이브는 최근 정규 앨범 ‘아이해브 아이브’(I‘ve IVE) 활동을 마친 뒤 첫 번째 팬 콘서트 ‘더 프롬 퀸즈’ 아시아 투어를 진행하며 글로벌 활동에 나서고 있다.이선명 기자 57km@kyunghyang.com
			]"
2023.06.21. 오전 9:53,"
			잔나비, 현대차 협업 신곡 '포니' 발매…아날로그 감성 저격
		",https://n.news.naver.com/mnews/article/015/0004858637?sid=106,"[
 
그룹사운드 잔나비 /사진=페포니뮤직 제공그룹사운드 잔나비가 신곡 '포니(pony)'로 리스너들과 추억 여행을 떠난다.잔나비는 21일 오후 6시 전 온라인 음원사이트를 통해 '헤리티지 뮤직 프로젝트' 음원 '포니'를 발매한다.'포니'는 보컬 최정훈의 어린 시절과 어머니와의 추억을 함께 그려낸 곡이다. 옛 시절 어머니의 애창곡들부터 자동차 뒷좌석에서 듣던 노래들로 품게 된 싱어송라이터의 꿈까지 소중한 추억을 회상하며 꿈을 향해 앞으로 나아가는 이야기를 담아냈다.잔나비가 '포니'로 공유할 익숙한 여정은 과거를 기억하는 세대에게는 향수를 자극하고, 요즘 세대에게는 아날로그 감성을 선사하며 신선한 매력을 더할 것으로 기대를 모은다.음원과 함께 공개되는 뮤직비디오 또한 최정훈의 경험과 인터뷰를 충실히 담아내 본편에 대한 기대감을 증폭시키고 있다. 7080 서울의 모습은 물론 영상 곳곳에서 발견할 수 있는 따뜻한 아날로그 감성은 보고 듣는 이들에게 시간 여행을 하는 즐거움을 선사할 계획이다.과거를 추억하게 하는 오브제이자 힘든 순간에도 최정훈이 앞으로 나아갈 수 있도록 원동력이 되어준 물건들이 무엇인지 찾아보는 것도 뮤직비디오 본편의 감상 포인트라 할 수 있다.잔나비의 '포니'는 현대자동차와 협업한 '헤리티지 뮤직 프로젝트' 음원으로 시간이 흘러도 변치 않는 기억 속 앞으로의 삶을 지탱하고 나아가게끔 하는 가치인 헤리티지를 재조명하는 음악 프로젝트다. 잔나비는 '포니'를 통해 또 한번 리스너들의 감정을 어루만지며 저마다의 헤리티지를 찾을 수 있도록 부드러운 정서를 보탤 계획이다.한편 잔나비 최정훈은 현재 KBS2 '더 시즌즈-최정훈의 밤의 공원'의 공원지기로 활약하며 깊이가 다른 음악 이야기와 반전 매력으로 다채로운 재미를 선사하고 있다.
]"
2023-06-29 17:32:08,"대법 ""매출감소 없다면 파업 손해액서 제외"" 현대차 손배소 파기환송(종합)",https://n.news.naver.com/mnews/article/003/0011944440?sid=102,"[
현대차, 금속노조 비정규직지회 상대로 손배소



[서울=뉴시스]김선웅 기자 = 불법 쟁의행위로 생산에 차질이 있었더라도 매출이 감소하지 않았다면 고정비용에 해당하는 손해는 청구액 산정에서 제외해야 한다는 대법원 판단이 재차 나왔다. 사진은 서울 서초구 대법원에 모습. 2017.06.23. mangusta@newsis.com[서울=뉴시스] 이준호 기자 = 불법 쟁의행위로 생산에 차질이 있었더라도 매출이 감소하지 않았다면 고정비용에 해당하는 손해는 청구액 산정에서 제외해야 한다는 대법원 판단이 재차 나왔다.대법원 1부(주심 노태악 대법관)는 29일 현대자동차가 전국민주노동조합총연맹 금속노동조합 비정규직지회를 상대로 낸 손해배상청구 소송 상고심 3건을 모두 파기하고 사건을 부산고법으로 돌려보냈다.대법원은 ""고정비용 상당 손해를 인정한 원심의 판단에 법리오해 등의 잘못이 있다는 취지로 판기환송했다""고 설명했다.즉, 파업 이후에 노동자들이 초과 근무 등으로 이전 생산량을 만회했다면, 가동을 멈춘 공장을 유지하기 위해 들인 비용을 손해라고 보기 어렵다는 판단이다. 그동안 불법파업으로 생산이 중단돼 손해가 발생했다면 공장에 들어가는 고정비용을 손해로 인정해왔다. 대법원이 손해액 산정과 관련한 새로운 판례를 내놓은 것이다.대법원은 지난 15일 현대차 관련 손배소 상고심에서도 이와 같은 손해액 산정을 제시한 바 있다.현대차는 지난 2013년 7월 노조가 사측을 향해 정규직 채용을 위한 교섭에 응하라며 울산 생산공장 일부를 불법으로 점거해 손해를 입었다며 조합원들을 상대로 소송을 제기했다.당시 1심은 불법파업에 대한 증거가 부족하다는 이유로 노동자 5명의 손을 들어줬으나 2심은 ""법질서의 기본 원칙에 반하는 위력 행사에 나아간 것으로서 사회통념상 용인될 수 있을 정도를 넘어선 반사회적 행위""라며 노동자 5명이 총 2300여만원을 회사에 지급하라며 원고 일부 승소 판결을 내렸다.2심은 생산량이 회복됐더라도 이는 손해 산정에 고려할 요소가 되지 않는다는 이유로 피고들의 부족 생산량 만회 주장을 배척했다.하지만 대법은 ""위법한 쟁의행위로 조업이 중단돼 생산이 감소했더라도 그로 인해 매출 감소의 결과에 이르지 않은 것으로 볼 수 있는 사정이 증명되면, 고정비용 상당 손해의 발생이라는 요건사실의 추정은 더 이상 유지될 수 없다""고 했다.이어 ""쟁의행위 종료 후 제품의 특성, 생산 및 판매방식 등에 비춰 매출 감소를 초래하지 않을 정도의 상당한 기간 안에 추가 생산을 통해 쟁의행위로 인한 부족 생산량의 전부 또는 일부가 만회됐다면 특별한 사정이 없는 한 그 범위에서는 조업중단으로 인한 매출 감소 및 고정비용 상당 손해의 발생을 인정하기 어렵다""고 판단했다.
]"
2023-06-29 17:25:57,"레디포스트, 다산 현대프리미어캠퍼스몰 관리단집회 성료",https://n.news.naver.com/mnews/article/008/0004905906?sid=101,"[
			레디포스트(대표 곽세병)가 최근 부동산 총회 서비스 '총회원스탑'을 통해 '다산 현대프리미어캠퍼스몰' 관리단 집회를 완료했다고 밝혔다.레디포스트는 이번 관리단 집회에 '총회 원스탑' 서비스 중 전자서명 및 전자투표 기능을 제공했고, 1개월 만에 관리인 선임을 마무리하는 데 성공했다.업체 측은 ""다산 현대프리미어캠퍼스몰은 국내 최대 규모의 지식산업센터로 준공 후 1년이 지났지만 관리인이 부재한 상황이었다""면서 ""소유주들이 자체적인 관리단 집회를 9개월간 시도했으나 실패해 '총회원스탑' 서비스를 이용하게 됐다""고 설명했다. 김종두 관리인은 ""건물의 규모가 큰 만큼 일일이 찾아가서 동의를 받는 것은 힘들고 어려운 작업""이라며 ""총회원스탑 서비스를 통해 빠르게 동의를 받을 수 있었다""고 말했다. 곽세병 레디포스트 대표는 ""큰 규모의 건물에서 자체적으로 관리단 집회를 완료할 확률은 희박하다""면서 ""이것이 바로 법적 효력이 있는 전자 의결 서비스가 있는 이유""라고 덧붙였다. 



다산 현대프리미어캠퍼스몰 이미지/사진제공=레디포스트
]"
2023-06-29 17:18:03,"HDC현대산업개발, 브랜드 경쟁력 강화… “디자인 전담조직 신설”",https://n.news.naver.com/mnews/article/366/0000913070?sid=101,"[
올해 안에 층간소음 저감 기술 공개 예정 비접촉 출입 시스템·스마트 우편함 등 기술 도입 



스마트 LED 원격 제어 시스템으로 조명을 밝힌 아이파크 전경사진. /HDC현대산업개발 제공        HDC현대산업개발은 디자인 전담 조직 신설과 스마트 기술 도입 등 다양한 혁신을 통해 자사 아이파크 브랜드 경쟁력을 강화하겠다고 29일 밝혔다.HDC현대산업개발은 품질 경쟁력과 공간 디자인 강화 위주로 브랜드 경쟁력을 제고할 방침이다.HDC현대산업개발은 품질 경쟁력 확보를 위해 지난 4월 건설업계 최초로 I-QMS(Quality Management System, 품질실명제)를 전 현장에 적용한 바 있다. I-QMS는 공사 단계별 핵심사항을 실시간으로 점검 후 승인하고, 기록을 관리해 항목별 책임 관리가 이뤄질 수 있도록 하는 품질 개선활동이다.기술개발에도 공을 들이고 있다. HDC현대산업개발은 올해 안으로 층간소음 저감 기술을 공개할 예정이다. 현재 소음차단 패널 등을 활용한 바닥충격음 차단구조 테스트를 진행 중이다.공간디자인 강화를 위해 디자인실을 신설하기도 했다. 디자인실은 고객선택형 평면 등 공간 디자인과 AI 월패드 등 하드웨어 디자인 등 다양한 분야에서 활동할 예정이다.또한 스마트 기술 연구개발 등을 통해 서비스 가치를 끌어올릴 계획이다. 현재 HDC현대산업개발은 아이파크 각 세대에 스마트기술을 적용하고 있다.대표적인 예시로 비접촉 출입 시스템인 ‘안면인식 스마트 원패스 시스템’이 있다. 해당 시스템은 입주민의 얼굴을 인식해 공동현관 자동문을 열어주고, 엘리베이터를 호출하는 기능을 가지고 있다. 세대 현관 카메라에서도 입주민 얼굴을 인식해 자동으로 디지털 도어록을 열어주기도 한다.지하주차장에도 신기술이 적용됐다. 지하 주차장 내 360도 감시가 가능한 1200만 화소 전방위 CCTV를 활용한 영상분석기술로 차량 위치를 추적해 자동으로 최종 위치를 확인하는 시스템이 그 중 하나다. 또한, 불법 주정차 등을 인식해 방재실 시스템을 통해 관리자에게 통보하는 기능도 갖췄다.우편함에도 지하 주차장으로 진입한 택배 차량이 지하동 출입구에서 스마트 우편함에 우편물과 택배를 보관하고, 차량으로 집에 도착한 입주민은 주차장 앞 스마트 우편함에서 우편물과 택배를 한 번에 찾아갈 수 있는 기능이 도입됐다. 비대면 등기 수신도 가능하다.아이파크 컨시어지 서비스도 운영하고 있다. 세대 전담 매니저를 지정해 아이파크 입주고객의 하자 관리 접수, 진행, 처리상태를 입주민에게 미리 알려주고, 입주 동행과 세대, 단지 생활 정보, 민원처리 등을 제공한다는 특징을 갖고 있다. 또한 세대 내 살균, 방역을 하는 홈케어 서비스도 제공된다.준공 후 1년차 단지에도 주민 공동시설의 에어컨 필터 청소와 공용부 살균소독 등의 공용부 클리닝, 에코페이퍼 바구니, 양말목 주방 발매트 등 업사이클링 체험 제공, 단지 내 야외 광장에서 진행하는 ‘미니콘서트’, ‘칼갈이 서비스’, ‘자전거 점검 서비스’ 등이 제공된다.
]"
