날짜,제목,내용
 2023.02.10 09:06,"고영테크놀러지, 3차원 납도포 검사장비 세계일류상품 갱신","한국중견기업연합회는 회원사 고영테크놀러지의 대표 장비인 3차원 납도포 검사 장비(SPI·사진)가 다섯 번째로 '세계일류상품' 자격을 갱신했다고 6일 밝혔다. 해당 장비는 정밀도와 검사 신뢰성을 인정받아 2007년 세계일류상품에 선정됐다. 3차원 측정기의 고질적인 결함인 그림자 효과와 난반사 문제를 해결한 특허 기술이 적용됐다. 2019년 세계일류상품으로 데뷔한 3차원 부품 실장 검사 장비(AOI)도 3년마다 진행되는 자격 갱신 심사를 통과했다. 3차원 검사 기능으로 들뜸 불량, 그림자 효과 문제 등 2차원 검사 장비의 결함을 해소했다. 세계일류상품은 세계 시장 점유율 5위 이내, 5% 이상인 상품 중 세계 시장 규모가 연간 5000만달러 이상이고 국내 시장 규모의 2배 이상, 수출 규모가 연간 500만달러 이상인 품목을 대상으로 대한무역투자진흥공사(KOTRA)가 심의, 인증한다. "
 2023.02.10 09:05,"고영테크놀러지, 납도포 검사 장비 '세계일류상품' 갱신","기사내용 요약2007년 최초 선정 이후 다섯 번째 갱신[서울=뉴시스] 고영테크놀러지 장비 이미지. (사진=고영테크놀러지 제공) 2023.02.10. photo@newsis.com *재판매 및 DB 금지[서울=뉴시스]권안나 기자 = 세계 1위 3차원(3D) 반도체 검사 장비 전문기업 고영테크놀러지의 3차원 납도포 검사 장비(SPI)가 '세계일류상품' 자격을 이어간다. 10일 한국중견기업연합회(중견련)은 회원사 고영테크놀러지의 SPI가 다섯 번째로 세계일류상품 자격을 갱신했다고 밝혔다.고영테크놀러지의 3차원 SPI는 2021년 기준 세계 SPI 시장의 약 52%를 점유했다. 최고의 정밀도와 검사 신뢰성을 인정받아 2007년 처음 세계일류상품에 선정됐다. 3차원 측정기의 고질적인 결함인 그림자 효과와 난반사 문제를 해결한 특허 기술이 적용돼 검사 수준을 다른 차원으로 끌어올렸다는 평가를 받는다. 2019년 세계일류상품으로 데뷔한 3차원 부품 실장 검사 장비(AOI)도 3년마다 진행되는 자격 갱신 심사를 통과해 지난해에도 세계일류상품에 이름을 올렸다. 이 장비는 2016년부터 글로벌 시장 점유율 1위다. 고영테크놀러지의 3차원 AOI는 표면, 높낮이, 형상의 초고정밀 실측 데이터에 따른 3차원 검사 기능으로 들뜸 불량, 그림자 효과 문제 등 2차원 검사 장비의 결함을 해소했다.산업통상자원부가 주관하는 세계일류상품은 국산 제품의 글로벌 시장 선도와 수출 활성화를 지원하기 위해 2001년 신설됐다. 세계 시장 점유율 5위 이내, 5% 이상인 상품 중 선정한다. 또 세계 시장 규모가 연간 5000만달러 이상이고 국내 시장 규모의 2배 이상, 수출 규모가 연간 500만달러 이상인 품목을 대상으로 대한무역투자진흥공사(KOTRA)가 심의, 인증한다.고영테크놀러지 관계자는 ""세계일류상품은 단순한 명예가 아닌, 최고의 제품 경쟁력과 기술 수준에 대한 글로벌 고객사들의 신뢰를 재확인하는 뚜렷한 상징""이라며 ""반도체 패키징 공정의 초박형 납, 경면 부품 3차원 측정·검사 장비 마이스터 시리즈(Meister S, D, D+)와 측정이 어려운 투명·반투명 소재의 3차원 투명체 검사 장비 넵툰 시리즈(Neptune T, Neptune C+) 등 다양한 산업의 수요가 높은 혁신 솔루션을 앞세워 해외 시장 부동의 1위로서 위상을 강화해 나아갈 것""이라고 말했다. "
 2023.01.20 16:13,"고영, 반도체 3D검사 장비로 美 SMT 시장 공략","'에이펙스 엑스포 2023' 참가투명체 검사 장비 등 소개국산 반도체 검사 장비 전문기업 고영테크놀러지가 미국 표면실장기술(SMT) 시장 공략을 가속화한다. SMT는 전자부품을 인쇄회로기판(PCB) 표면에 올리고 납땜을 통해 부착하는 기술을 뜻한다.고영테크놀러지는 오는 24~26일 미국 캘리포니아주 샌디에이고에서 열리는 ‘에이펙스 엑스포(IPC APEX EXPO) 2023’에 참가한다고 20일 밝혔다. 에이펙스 엑스포는 북미 최대 규모의 SMT 전시회다. 매년 약 2만6000명의 관람객이 방문하는데 올해는 한화, 야마하, 파나소닉 등 세계 400여 개 SMT 기업이 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 납도포 검사 장비(SPI) 세계 시장 점유율 1위 업체다. 이번 전시회에서 SPI를 포함해 부품 실장 검사 장비, 3차원(3D) 핀 자동 검사 장비 등 주요 3D 검사 솔루션을 전시한다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비와 반도체 검사 장비, 스마트 공장 솔루션도 소개한다.고영테크놀러지는 업계 최초 비파괴 방식의 3D 투명체 검사 장비인 넵튭 시리즈에 머신러닝 알고리즘을 적용해 검사 정확도를 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다. 마이스터 디플러스는 세계 최초로 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비다. 반도체 후공정 분야에서 주목받고 있다. 스마트 공장 공정 관리 솔루션인 케이스마트는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 자동화했다."
 2023.01.20 15:20,"고영테크놀러지, 美 표면실장기술 전시회 참가","3D 납도포 검사 장비·투명체 검사 장비 등자체 솔루션 선보여… SMT 시장 공략 가속화 지난해 미국 캘리포니아주 샌디에이고에서 열린 ‘IPC APEX EXPO 2022’에 참가한 고영테크놀러지 현장 부스 모습  <사진제공=중견련>세계 1위 3차원 반도체 검사 장비 전문기업 고영테크놀러지가 미국 캘리포니아주 샌디에이고에서 열리는 ‘IPC APEX EXPO 2023’에 참가한다. 고영테크놀로지는 자체 개발한 3D 검사 장비와 솔루션으로 미국 SMT(표면실장기술) 시장 공략을 가속화한다는 계획이다.20일 한국중견기업연합회 회원사 고영테크놀러지는 1월 24일부터 26일까지 미국 캘리포니아주 샌디에이고에서 열리는 ‘IPC APEX EXPO 2023’에 참가한다고 20일 밝혔다.‘IPC APEX EXPO’는 북미 최대 규모의 SMT(표면실장기술) 전시회다. 매년 약 2만 6000여 명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여 개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.□ 고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(SPI)를 포함해 부품 실장 검사 장비(AOI), 3D PIN 자동 검사 장비(API) 등 주요 3D 검사 솔루션을 선보일 예정이다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.업계 최초 비파괴 방식의 3D 투명체 검사 장비인 넵툰 시리즈는 머신러닝 알고리즘을 적용해 검사 정확도를 크게 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다.마이스터 디플러스는 세계 최초로 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비로 반도체 어드밴스드 패키징 후공정 분야에서 각광받고 있다.스마트 팩토리 공정 관리 솔루션 케이스마트(KSMART)는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 완벽하게 자동화한다.□조엘 스쿼치필드 고영테크놀러지 미국법인장은 “핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다”라면서, “차별화된 고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략해 해외 시장 점유율을 더욱 확대하고, 세계 1위 기업으로서 글로벌 위상을 명확하게 각인하기 위해 최선을 다할 것”이라고 강조했다."
 2023.01.20 09:42,"고영테크놀러지, 3D 검사장비·솔루션 미국 공략 속도","기사내용 요약북미 최대 규모 SMT 전시회 참가[서울=뉴시스] 2022년 1월 미국 캘리포니아주 샌디에이고에서 열린 'IPC APEX EXPO 2022'에 참가한 고영테크놀러지 전시 부스 전경. (사진=한국중견기업연합회 제공) 2023.01.20. photo@newsis.com *재판매 및 DB 금지[서울=뉴시스]권안나 기자 = 세계 1위 3차원(3D) 반도체 검사 장비 기업 고영테크놀러지가 자체 개발한 3D 검사 장비와 솔루션으로 미국 표면실장기술(SMT) 시장 공략을 가속화한다.20일 한국중견기업연합회(중견련)에 따르면 고영테크놀러지는 24일부터 26일까지 미국 캘리포니아주 샌디에이고에서 열리는 'IPC APEX 엑스포 2023'에 참가한다.IPC APEX 엑스포는 북미 최대 규모의 SMT 전시회다. 매년 2만6000여명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(SPI)를 포함해 부품 실장 검사 장비(AOI), 3D PIN 자동 검사 장비(API) 등 주요 3D 검사 솔루션을 선보일 예정이다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.조엘 스쿼치필드 고영테크놀러지 미국법인장은 ""핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다""며 ""차별화된 고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략해 해외 시장 점유율을 더욱 확대하고, 세계 1위 기업으로서 글로벌 위상을 명확하게 각인하기 위해 최선을 다할 것""이라고 강조했다. "
 2023.01.20 09:42,"고영테크놀러지, 3D 반도체 검사장비로 미국 시장 공략 박차","2022년 1월 미국 캘리포니아주 샌디에이고에서 열린 'IPC APEX EXPO 2022'에 참가한 고영테크놀러지 전시 부스 전경 ​한국중견기업연합회 제공세계 1위 3D 반도체 검사 장비 전문기업 고영테크놀러지가 자체 개발한 3D 검사 장비와 솔루션으로 미국 SMT 시장 공략을 가속화한다.중견기업연합회는 20일 회원사인 고영테크놀러지가 오는 24~26일 미국 샌디에이고에서 열리는 ‘IPC APEX EXPO 2023’에 참가한다고 밝혔다. IPC APEX EXPO는 북미 최대 규모의 SMT(표면실장기술) 전시회다. 매년 약 2만 6000명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(SPI)를 포함해 부품 실장 검사 장비(AOI), 3D PIN 자동 검사 장비(API) 등 주요 3D 검사 솔루션을 선보일 예정이다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(Dispensing Process Inspection: DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.업계 최초 비파괴 방식의 3D 투명체 검사 장비인 넵툰 시리즈(Neptune T, Neptune C+)는 머신러닝 알고리즘을 적용해 검사 정확도를 크게 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다.마이스터 디플러스는 세계 최초로 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비로 반도체 어드밴스드 패키징 후공정 분야에서 각광받고 있다.스마트 팩토리 공정 관리 솔루션 케이스마트는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 완벽하게 자동화한다.조엘 스쿼치필드 고영테크놀러지 미국법인장은 “핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다”며 “차별화된 고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략해 해외 시장 점유율을 더욱 확대하고, 세계 1위 기업으로서 글로벌 위상을 명확하게 각인하기 위해 최선을 다할 것”이라고 강조했다."
 2023.01.20 09:39,"고영테크놀러지, 3D 검사 장비·솔루션으로 美시장 공략","24~26일 북미 최대 규모 SMT(표면실장기술) 전시회 ‘IPC APEX EXPO 2023’ 참가3D 납도포 검사 장비, 투명체 검사 장비 등 자체 솔루션 선보여미국 SMT 시장 공략 가속화[이데일리 김영환 기자] 세계 1위 3D 반도체 검사 장비 전문기업 고영테크놀러지(098460)가 자체 개발한 3D 검사 장비와 솔루션으로 미국 SMT 시장 공략을 가속화한다.2022년 1월 미국 캘리포니아주 샌디에이고에서 열린 ‘IPC APEX EXPO 2022’에 참가한 고영테크놀러지 전시 부스 전경(사진=고영테크놀러지)고영테크놀러지는 오는 24일부터 26일까지 미국 캘리포니아주 샌디에이고에서 열리는 ‘IPC APEX EXPO 2023’에 참가한다고 20일 밝혔다.‘IPC APEX EXPO’는 북미 최대 규모의 SMT(표면실장기술, Surface Mount Technology) 전시회로, 매년 약 2만 6000여 명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여 개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(Solder Paste Inspection: SPI)를 포함해 부품 실장 검사 장비(Automatic Optical Inspection: AOI), 3D PIN 자동 검사 장비(Automatic Pin Inspection: API) 등 주요 3D 검사 솔루션을 선보일 예정이다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(Dispensing Process Inspection: DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.업계 최초 비파괴 방식의 3D 투명체 검사 장비인 넵툰 시리즈(Neptune T, Neptune C+)는 머신러닝 알고리즘을 적용해 검사 정확도를 크게 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다.마이스터 디플러스(Meister D+)는 세계 최초로 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비로 반도체 어드밴스드 패키징(Advanced Packaging) 후공정 분야에서 각광받고 있다.스마트 팩토리 공정 관리 솔루션 케이스마트(KSMART)는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 완벽하게 자동화한다.조엘 스쿼치필드 고영테크놀러지 미국법인장은 “핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다”라면서, “차별화된 고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략해 해외 시장 점유율을 더욱 확대하고, 세계 1위 기업으로서 글로벌 위상을 명확하게 각인하기 위해 최선을 다할 것”이라고 강조했다.(사진=고영테크놀러지)"
 2023.01.20 09:18,"고영테크놀러지, 3D 검사 장비·솔루션으로 미국 현지 SMT 시장 공략 가속화","			  세계 1위 3차원 반도체 검사 장비 전문기업 고영테크놀러지가 3D 검사 장비와 솔루션으로 미국 SMT 시장 공략을 가속화한다.고영테크놀러지는 오는 24일부터 26일까지 미국 캘리포니아주 샌디에이고에서 열리는 ‘IPC APEX EXPO 2023’에 참가한다고 20일 밝혔다.미국 샌디에이고에서 열린 IPC APEX EXPO 2022에 참가한 고영테크놀러지 현장 부스. /사진제공=고영테크놀러지‘IPC APEX EXPO’는 북미 최대 규모의 SMT(표면실장기술, Surface Mount Technology) 전시회로 매년 약 2만6000여명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(SPI)를 포함해 부품 실장 검사 장비(AOI), 3D PIN 자동 검사 장비(API) 등 주요 3D 검사 솔루션을 선보일 예정이다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.업계 최초 비파괴 방식의 3D 투명체 검사 장비인 넵툰 시리즈(Neptune T, Neptune C+)는 머신러닝 알고리즘을 적용해 검사 정확도를 크게 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다.마이스터 디플러스(Meister D+)는 세계 최초로 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비로 반도체 어드밴스드 패키징(Advanced Packaging) 후공정 분야에서 각광받고 있다.스마트 팩토리 공정 관리 솔루션 케이스마트(KSMART)는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 완벽하게 자동화한다.조엘 스쿼치필드 고영테크놀러지 미국법인장은 “핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다”며 “차별화된 고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략해 해외 시장 점유율을 더욱 확대하고, 세계 1위 기업으로서 글로벌 위상을 명확하게 각인하기 위해 최선을 다할 것”이라고 강조했다."
 2023.01.20 09:12,"고영테크놀러지, 3D 검사 장비·솔루션 '美 SMT 시장 공략'","북미 최대 규모 SMT 전시회 참가지난해 1월 미국 캘리포니아주 샌디에이고에서 열린 'IPC APEX EXPO 2022'에 참가한 고영테크놀러지 전시 부스 전경 ​(서울=뉴스1) 임해중 기자 = 3D 반도체 검사 장비 전문기업 고영테크놀러지가 자체 개발한 3D 검사 장비와 솔루션으로 미국 SMT 시장 공략을 가속화한다.한국중견기업연합회 회원사 고영테크놀러지는 이달 24일부터 26일까지 미국 캘리포니아주 샌디에이고에서 열리는 'IPC APEX EXPO 2023'에 참가한다고 20일 밝혔다.'IPC APEX EXPO'는 북미 최대 규모의 SMT(표면실장기술, Surface Mount Technology) 전시회다. 매년 약 2만 6000여 명의 관람객이 방문한다. 올해는 야마하, 파나소닉, 한화 등 세계 400여 개 SMT 우수 기업이 대거 참여해 첨단 장비와 솔루션을 선보인다.고영테크놀러지는 전시회에서 세계 시장 점유율 1위의 납도포 검사 장비(Solder Paste Inspection: SPI)를 포함해 부품 실장 검사 장비(Automatic Optical Inspection: AOI), 3D PIN 자동 검사 장비(Automatic Pin Inspection: API) 등 주요 3D 검사 솔루션을 선보인다. 자동차 및 반도체 분야에서 수요가 늘고 있는 투명체 검사 장비(Dispensing Process Inspection: DPI)와 반도체 검사 장비, 스마트 팩토리 솔루션도 소개한다.비파괴 방식의 3D 투명체 검사 장비인 넵툰 시리즈(Neptune T, Neptune C+)는 머신러닝 알고리즘을 적용해 검사 정확도를 크게 높였다. 측정이 어려운 에폭시, 접착제 등 다양한 투명·반투명 소재의 정밀 검사도 가능하다.마이스터 디플러스(Meister D+)는 반도체 부품 외관과 표면을 동시에 측정할 수 있는 검사 장비다. 스마트 팩토리 공정 관리 솔루션 케이스마트(KSMART)는 인공지능을 활용한 검사 결과 자동 저장·분석, 최적화 기능을 통해 공정 관리를 완벽하게 자동화한다.조엘 스쿼치필드 고영테크놀러지 미국법인장은 ""핵심 3D 검사 장비를 포함해 최고 수준의 첨단 기술력을 선보이는 데 초점을 맞췄다""며 ""고객 맞춤형 솔루션을 앞세워 미국 SMT 시장을 적극 공략하겠다""고 말했다."
 2023.01.19 08:44,"[클릭 e종목]“고영, 자동차전장 중심 실적 회복 성공”","			  유진투자증권은 19일 고영에 대해 자동차 전장 중심으로 실적 회복 지속이 성공했다고 분석했다.전날 고영은 지난해 4분기 연결 기준 잠정 매출액 693억원, 영업이익 112억원을 달성했다고 공시했다. 전년 동기 대비 각각 16.6%, 12.1% 증가했다. 시장 전망치 평균인 매출액 702억원, 영업이익 116억원과 유사한 수준을 보이며 성장세를 지속했다.박종선 유진투자증권 연구원은 이날 보고서에서 “4분기 실적에서 긍정적인 점은 실적 회복이 지난 2분기 동안 지속하고 있다는 것”이라고 분석했다.제품별로 보면 3D SPI(납도포 검사기), 3D AOI(자동광학검사) 제품 매출이 전년 동기 대비 각각 28.3%, 21.9% 증가했다. 다만 반도체 검사장비(Meister), 다목적 검사장비인 MOI 등을 포함한 기타 제품 매출은 투자 이연 현상으로 감소세를 보였다.전방시장별로 살펴보면 자동차 전장향 매출이 전년 동기 대비 55.5% 증가한 316억원을 달성했다. 미주, 유럽 및 중국지역 자동차 전장향 투자가 지속되고 있기 때문이다. 지역별로는 미주, 중국 및 동남아시아 지역의 성장이 견조한 가운데 유럽지역의 성장이 두드러졌다.박 연구원은 “올해 1분기 예상 실적은 매출액 776억원, 영업이익 131억원으로 전년 동기 대비 13.5%, 13.7% 증가하며 실적 회복세를 지속할 것”이라며 “미주, 유럽, 동남아시아 지역에서 신규투자가 확대되면서 실적 회복이 지속될 것으로 예상하기 때문”이라고 분석했다.이에 그는 “고영의 목표주가를 기존 1만7000원에서 1만9000원으로 11.8% 상향 조정한다”고 밝혔다."
