날짜,제목,내용
 2023.06.21 08:54,"셀바스AI, LG유플러스 고객센터 AI콜봇에 음성지능 적용","[서울=뉴시스]이지영 기자 = 셀바스AI는 LG유플러스의 U+언택트스토어에 이어 고객센터에도 음성인식(Selvy STT)과 음성합성(Selvy TTS) 솔루션을 공급했다고 21일 밝혔다.셀바스AI의 음성지능 기반 대화형 AI는 음성인식(STT), 음성합성(TTS) 등 음성지능 기술과 콜봇이 융합돼 AI 상담사 역할을 한다. 고객이 고객센터에 전화를 걸면 AI콜봇은 AI엔진이 음성을 텍스트로 변환하고 이 텍스트를 통해 고객의 문의 의도를 분석해 적합한 상담내용을 음성으로 제공하는 서비스다.고객들은 말(음성)로 AI 상담사에게 청구요금 조회, 납부내역 조회 등을 묻고 답변 받거나 주소 변경 업무를 처리할 수 있다. 특히 AI 주소 음성인식 제품 셀비 어드레스(Selvy Address)도 적용돼, 주소 인식이 가능하다. 음성합성이 적용된 상담원 목소리는 LG유플러스만의 아이덴티티를 담은 고품질 브랜드 보이스로 제공 중이다. "
 2023.06.21 08:52,"셀바스AI, LGU+ AI콜봇에 음성지능 적용…44조 규모 AICC 시장 공략","인공지능 전문기업 셀바스AI가 대형 이동통신사를 대상으로 '음성지능 기반 대화형 AI 서비스' 적용 확대에 나선다. 셀바스AI는 LG유플러스의 U+언택트스토어에 이어 컨택센터(고객센터)에도 음성인식(Selvy STT)과 음성합성(Selvy TTS) 솔루션을 공급 및 적용했다고 21일 밝혔다. 셀바스AI의 음성지능 기반 대화형 AI는 음성인식(STT), 음성합성(TTS) 등 음성지능 기술과 콜봇이 융합되어 AI 상담사 역할을 한다. 고객이 고객센터에 전화를 걸면 AI콜봇은 AI엔진이 음성을 텍스트로 변환하고 이 텍스트를 통해 고객의 문의 의도를 분석하여, 적합한 상담내용을 음성으로 제공하는 서비스다. 고객들은 말(음성)로 AI 상담사에게 청구요금 조회, 납부내역 조회 등을 묻고 답변 받거나 주소 변경 업무를 처리할 수 있다. 특히 국내 최초 AI 주소 음성인식 제품 '셀비 어드레스(Selvy Address)'도 적용되어, 주소 인식이 가능하다. 음성합성이 적용된 상담원 목소리는 LG유플러스만의 아이덴티티를 담은 고품질 브랜드 보이스로 제공 중이다. 셀바스AI 관계자는 ""금융사 및 대형 이동통신사들이 AI를 접목해 사람 말을 알아듣고 답변하는 AI 상담사에 대한 니즈가 증가하고 있다""며 ""AI상담사의 핵심은 음성인식, 음성합성 등 대화형 AI 인식 기술로 당사 음성기술을 적용을 통해 금융, 통신 등 전문 서비스 영역에 최적화된 AICC화를 통해 고객 친화적인 모습을 갖춰 나가고 있다""고 말했다. LG유플러스 관계자는 ""콜센터에 AI의 도입으로 '청구요금 조회' 같은 단순 문의는 AI 상담사가 담당하고, 요금제 변경과 같은 이용자의 복잡한 문의를 전문 상담사가 맡아 보다 효율적으로 양질의 서비스를 제공할 수 있게 되었다""라고 전했다. 한편 한제윤 KB증권 애널리스트는 ""전 세계 '인공지능 컨택센터'(AICC) 시장이 44조원 규모로 급격한 성장을 이룰 것으로 전망되면서 음성 AI가 없다면 결국 반쪽짜리 AI가 되게 된다""며 ""셀바스AI 음성기술은 챗봇의 한계를 넘어 인터페이스 혁명을 필요로 하는 공공, 금융 등 다양한 신규 고객사로 확대가 이어지고 있어 매출액이 대폭 성장할 것으로 기대한다""고 말했다. "
 2023.06.21 08:47,"셀바스AI, LG유플러스 고객센터에 음성지능 솔루션 적용","			 [이데일리 김응태 기자] 셀바스AI(108860)는 LG유플러스(032640)의 컨택센터(고객센터)에 음성인식(Selvy STT) 및 음성합성(Selvy TTS) 솔루션을 공급했다고 21일 밝혔다.음성지능 기반 대화형 AI는 음성인식(STT), 음성합성(TTS) 등 음성지능 기술과 콜봇이 융합돼 AI 상담사 역할을 한다. 고객이 고객센터에 전화를 걸면 AI콜봇은 AI엔진이 음성을 텍스트로 변환하고, 이 텍스트를 통해 고객의 문의 의도를 분석해 적합한 상담 내용을 음성으로 제공한다.고객들은 음성으로 AI 상담사에게 청구요금 조회, 납부내역 조회 등을 묻고 답변 받거나 주소 변경 업무를 처리할 수 있다. 특히 국내 최초 AI 주소 음성인식 제품 ‘셀비 어드레스(Selvy Address)’도 적용돼 주소 인식이 가능하다. 음성합성이 적용된 상담원 목소리는 LG유플러스 만의 아이덴티티를 담은 고품질 브랜드 보이스로 제공 중이다.셀바스AI 관계자는 “금융사 및 대형 이동통신사들이 AI를 접목해 사람 말을 알아듣고 답변하는 AI 상담사에 대한 니즈가 증가하고 있다”며 “AI상담사의 핵심은 음성인식, 음성합성 등 대화형 AI 인식 기술로 당사 음성기술을 적용을 통해 금융, 통신 등 전문 서비스 영역에 최적화된 AICC화를 통해 고객 친화적인 모습을 갖춰 나가고 있다”고 밝혔다.LG유플러스 관계자는 “콜센터에 AI의 도입으로 청구요금 조회와 같은 단순 문의는 AI 상담사가 담당하고, 요금제 변경과 같은 이용자의 복잡한 문의를 전문 상담사가 맡아 효율적으로 양질의 서비스를 제공할 수 있다”고 말했다."
 2023.06.20 10:04,"셀바스AI, KSSR 2023 학회에서 '셀비 메디보이스' 소개","인공지능 전문기업 셀바스AI가 제10차 대한영상의학회 춘계종합심포지엄( KSSR 2023)에서 영상의학과 의료진들을 대상으로 '셀비 메디보이스(Selvy MediVoice)'를 소개한다고 20일 밝혔다. '셀비 메디보이스'는 음성인식 기술을 접목해 자동으로 의무 기록지를 작성하는 AI 의료 음성인식 제품이다. 영상의학과, 핵의학과의 판독소견서는 물론, 수술 기록지를 음성으로 작성 가능해 의료계의 관심이 높아지고 있다. 이번 학회에서 셀비 메디보이스의 활용 사례를 중심으로 AI 음성인식 기술이 어떻게 영상의학과 의료진의 업무를 도울 수 있는지 소개된다. 영상의학과 의료진의 음성으로 판독기록지 작성 시 전문 의료용어, 축약용어 등에도 높은 음성 인식률 및 정확도뿐 아니라 판독업무 효율화 수준, 개인 커스터마이징 기능 등의 사용 편의성을 상세하게 소개할 예정이다. 셀바스AI는 2016년부터 다양한 산업에 인공지능 기술 접목을 통해 디지털 혁신(DX)을 주도하고 있다. 특히 AI와 디지털기술이 의료분야에서 가져다 주는 혁신의 중요성을 강조하고 있다.  셀바스AI 관계자는 ""이번 KSSR에서 셀비 메디보이스가 집중하고 있는 영상의학과 판독소견서 작성 업무 효율화의 실제 사례를 중심으로 소개될 예정""이라며 ""AI 기술을 활용한 영상 판독 효율성을 알려 신규 병원 및 영상의학과 의료진과 긴밀한 소통과 협업 기회를 모색하겠다""고 말했다. 한편 KSSR 2023은 오는 22일부터 23일까지 부산 롯데호텔에서 개최된다. 현장부스(부스번호 30번)에서 셀비 메디보이스 클라우드 서비스를 직접 체험할 수 있는 기회도 제공한다."
 2023.06.19 17:33,[코스닥 공시] 딥노이드 / 핀텔 / 셀바스AI 등,			 ◇딥노이드=4억원대 인공지능 데이터 가공·공급 계약 체결.◇핀텔=케이티에서 18억원 규모 사업 수주.◇셀바스AI=유상증자 최종 발행가액 1만4280원으로 확정.◇피제이메탈=51억원 규모 피제이이앤에스 주식 취득 결정.
 2023.06.19 10:41,"셀바스AI, 유상증자 발행가액 14,280원…AI 융합 신사업 가속화","구주주 청약 21일, 22일 양일간 진행[이데일리 김현아 기자]인공지능 전문기업 셀바스AI(108860)가 유상증자 공모 발행가액을 주당 14,280원으로 확정했다.발행할 예정 신주는 400만주다. 주주배정 방식의 이번 유상증자 구주주 청약은 오는 21일부터 22일까지 이틀간 진행되며, 22일 오후 2시 마감 예정이다. 신주는 오는 7월 12일 상장될 예정이다.셀바스AI는 자사가 보유한 음성인식 등 HCI 기술과 초거대 AI 간 융합을 통해 AI 융합 신규 사업을 확대할 예정이다. 신규 확대할 분야는 크게 의료, 교육, 메타로빌리티(메타버스, 로봇, 모빌리티)로 각 분야별 디지털 전환은 물론 경영 혁신까지 주도한다는 계획이다. 해당 분야에서 사업적 성과를 거두고 있어 관련 투자가 늘어나면 실적이 더욱 빠르게 성장할 것으로 전망된다.AI 원격의료의 경우 자사의 독보적인 SW 기술력뿐 아니라 IT 서비스, 종속기업 셀바스헬스케어의 HW 역량을 기반으로 군 이동 원격진료를 시작하는 등 사업화를 준비 중이다. 여기에 미국 FDA 승인을 앞두고 있는 AI 심장진단 초음파기업 울트라사이트 지분을 취득하며 속도를 내고 있다.곽민철 셀바스AI 대표이사는 “기존 사업에서 제품화, 사업화, 수익화를 통한 선순환 구조를 성공적으로 정착시켰다”며 “성장을 통한 기업가치 제고를 위해 적극적으로 AI 융합 신사업을 발굴하고 육성해왔다”고 밝혔다.이어 “이번 증자로 신규사업 투자 재원이 확보됨에 따라 성장 계획을 하나씩 실현해 기업 가치 및 주주 이익을 제고할 수 있도록 힘쓰겠다”고 덧붙였다."
 2023.06.19 10:32,셀바스AI “신사업 확대”…유상증자 발행가액 1만4280원 확정,"곽민철 대표 “성장 통해 주주이익 제고할 것”[이데일리 최훈길 기자] 인공지능 전문기업 셀바스AI(108860)가 유상증자 공모 발행가액을 확정하고 AI 신사업을 본격 추진한다. 셀바스AI는 19일 해당 발행가액을 주당 1만4280원으로 확정했다고 밝혔다. 발행할 예정 신주는 400만주다. 주주배정 방식의 이번 유상증자 구주주 청약은 오는 21일부터 22일까지 진행된다. 22일 오후 2시 마감 예정이다. 신주는 내달 12일 상장될 예정이다.곽민철 셀바스AI 대표이사는 “기존 사업에서 제품화, 사업화, 수익화를 통한 선순환 구조를 성공적으로 정착시켰다”며 “성장을 통한 기업가치 제고를 위해 적극적으로 AI 융합 신사업을 발굴·육성해왔다”고 전했다. 곽 대표는 “이번 증자로 신규사업 투자 재원이 확보됨에 따라 성장 계획을 하나씩 실현해 기업 가치 및 주주 이익을 제고할 수 있도록 힘쓰겠다”고 강조했다."
 2023.06.19 10:17,"셀바스AI, 주주배정 유증 발행가액 1만4280원 확정","인공지능 전문기업 셀바스AI가 유상증자 공모 발행가액을 주당 1만4280원으로 확정했다고 19일 밝혔다. 발행할 예정 신주는 400만주다. 주주배정 방식의 이번 유상증자 구주주 청약은 오는 21일부터 22일까지 이틀간 진행되며, 22일 오후 2시 마감 예정이다. 신주는 오는 7월 12일 상장될 예정이다. 셀바스AI는 자사가 보유한 음성인식 등 HCI 기술과 초거대 AI 간 융합을 통해 AI 융합 신규 사업을 확대할 예정이다. 신규 확대할 분야는 크게 의료, 교육, 메타로빌리티(메타버스, 로봇, 모빌리티) 등이다. 각 분야별 디지털 전환은 물론 경영 혁신까지 주도한다는 계획이다. 이미 해당 분야에서 사업적 성과를 거두고 있어 관련 투자가 늘어나면 실적이 더욱 빠르게 성장할 것으로 전망된다. AI 원격의료 부문은 독보적인 SW(소프트웨어) 기술력뿐 아니라 IT 서비스, 종속기업 셀바스헬스케어의 HW(하드웨어) 역량을 기반으로 군 이동 원격진료를 시작하는 등 사업화를 준비 중이다. 여기에 미국 식품의약국(FDA) 승인을 앞두고 있는 AI 심장진단 초음파기업 울트라사이트 지분을 취득하며 속도를 내고 있다. 곽민철 대표는 ""기존 사업에서 제품화, 사업화, 수익화를 통한 선순환 구조를 성공적으로 정착시켰다""며 ""성장을 통한 기업가치 제고를 위해 적극적으로 AI 융합 신사업을 발굴·육성해왔다""고 말했다. 이어 ""이번 증자로 신규사업 투자 재원이 확보됨에 따라 성장 계획을 하나씩 실현해 기업 가치 및 주주 이익을 제고할 수 있도록 힘쓰겠다""고 덧붙였다."
 2023.06.19 10:09,"셀바스AI, 유상증자 최종 발행가액 1만4280원 확정",			 [서울=뉴시스] 박은비 기자 = 셀바스AI는 기명식 보통주 400만주를 발행하는 유상증자 최종 발행가액을 1만4280원으로 확정했다고 19일 공시했다. 
 2023.06.15 17:03,"셀바스AI, 109억 규모 셀바스헬스케어 주식 취득","			 셀바스AI는 유상증자 참여 목적으로 셀바스헬스케어 주식 208만4364주를 취득했다고 15일 공시했다.취득 금액은 109억원이다. 이는 자기자본 대비 15.30%에 해당한다. 지분 취득 예정일자는 2023년 6월28일이다. 취득 후 지분 비율은 52.06%다.셀바스AI는 지분 취득 목적에 대해 ""의료기기와 인공지능(AI) 간 융복합을 통한 AI 원격의료 사업 협력""이라고 설명했다."
 2023.06.15 16:14,"셀바스AI, 셀바스헬스케어 지분 109억원 취득",			 [이데일리 김인경 기자] 셀바스AI(108860)는 종속회사인 셀바스헬스케어의 주식 109억4291만원 어치(208만4364주)를 유상증자 참여 방식으로 취득키로 했다고 15일 공시했다. 취득 이후 지분 비율은 52.06%다.회사 측은 “의료기기 & 인공지능(AI) 간 융복합을 통한 AI 원격의료 사업 협력을 위한 취득”이라고 말했다.
