날짜,제목,내용
 2023.04.12 17:02,"위지윅, 8만 자사주 셀바스AI에 매각…""영상 AI 맞손""","기사내용 요약주당 가격 1만4790원…총 매도액 12억4000만원AI기반 디지털트윈 공동개발 및 사업협력[서울=뉴시스] 오동현 기자 = 컴투스 자회사 위지윅스튜디오가 관계사인 셀바스AI에 자기주식 8만3864주를 매각한다고 12일 공시했다. 주당 가격은 이날 종가인 1만4790원으로, 총 매도 금액은 약 12억4000만원 규모다.위지윅은 지난 2021년 양사간 기술적 시너지를 위한 업무협약을 시작으로 셀바스AI와 관계를 맺었으며, 지난해 8월에는 유상증자 및 전환사채(CB) 투자에 참여하며 본격적으로 피를 섞었다. 지난달에는 셀바스AI와 또다른 관계사이자 비전 인공지능(AI) 전문 기업 메라커와 3개사간 'AI기반 디지털트윈 공동개발 및 사업협력'을 골자로 한 공동 업무 협약을 체결했다.  이번 셀바스AI의 위지윅 자사주 매입 역시 양사간 전략적 투자자(SI) 관계를 더욱 공고히 하고 나아가 신규 사업 추진에도 속도를 내겠다는 메세지로 풀이된다.박관우 위지윅 대표는 지난 업무협약식에서 ""AI트윈은 배우나 아이돌 등 아티스트들이 한시성이라는 핸디캡을 넘어 하나의 지식재산권(IP)으로 다시 태어나게 해줄 것""이라며 ""위지윅그룹의 영화, 드라마, 예능 출연 뿐 아니라 광고모델 활동 등 다양한 비즈니스모델로 활용될 것""이라고 시사했다.  위지윅은 2021년 5월 시어스랩 투자를 시작으로 같은 해 메라커, 다음해 셀바스에 대한 투자를 진행하며 AI 기술 및 관련 가치사슬 확보에 힘써 왔다. 위지윅이 구축한 'AI 얼라이언스'가 시장을 선도할 것이라는 포부를 보이고 있다. 한편, 위지윅은 지난해 '재벌집 막내아들'을 필두로 '블랙의 신부', '신병 1, 2' 등 킬러 콘텐츠를 앞세워 최대 매출액 1800억을 돌파했으며 별도 기준으로는 흑자전환에 성공했다. "
 2023.04.11 08:34,"셀바스AI, ‘AI 음성인식’ 조서 작성 시스템 공급…KICS에 적용","			 [이데일리 이용성 기자] 셀바스AI(108860)는 법무부 차세대 형사사법정보시스템(KICS)에 지능형 음성인식 기술을 적용한다고 11일 밝혔다.(사진=셀바스AI)셀바스AI의 음성인식 기술 및 AI 음성기록 제품 셀비 노트는 조서 작성에 특화되어 있다. 이에 따라 셀바스AI 음성인식의 사용 환경도 대폭 확대될 것으로 기대하고 있다. 셀바스AI는 음성인식 기술을 기반으로 다양한 조사환경에서 조사자·피조사자 간 조사 내용을 화자 분리하여 인식하고 텍스트로 변환하여 조서 작성 절차를 디지털로 전환한다. 현재 경찰청 및 해바라기센터 및 전국 지자체 아동학대 현장 조사, 특허청 특별사법경찰관, 로펌 등에서 사용 중이다. KICS는 형사사법절차의 완전 전자화를 목표로 2024년 하반기 상용화 될 예정이다.셀바스AI 음성인식부문 윤재선 사업대표는 “경찰, 보건복지부, 특허청에 이어 법무부 KICS 사업까지 참여하게 되면서, AI 기반 조서 작성 등 음성인식 시장을 주도하고 있다. 모든 형사사법기관 진입으로 공공분야 조서 작성 시장에 셀비 노트가 더 빠르게 확산될 것”이라며 “이외에도 은행 등 금융권 대면 상담 시장, 로펌 등 법률 시장으로의 고객 확장 중이라 매출 성장이 기대된다”고 말했다."
 2023.04.11 06:42,"""10년 기다리라는 거냐"" 셀바스AI 유증에 뿔난 주주들","챗GPT 테마로 올 들어 5배 급등788억 규모 주주배정 유증에 13%↓시총 15% 달하는 유증에 악재 인식셀바스AI ""AI 사업 다변화 위한 것""[이데일리 김보겸 기자] 챗GPT 테마주로 묶이며 올 들어 5배 넘게 급등한 셀바스AI(108860) 주가가 10일 거래에서 13% 넘게 급락했다. 전거래일 788억원 규모 주주배정 방식 유상증자를 결정했다는 소식 영향이다. 셀바스AI 측은 “AI 사업을 다변화하기 위한 것”이라며 진화에 나섰지만 주주들 달래기에는 역부족이었다. 이날 셀바스AI 주가는 전거래일보다 3650원(13.75%) 하락한 2만2900원에 마감했다. 장이 열리자마자 20% 넘게 빠지며 2만1000원대까지 떨어진 이후 2만3000원대까지 낙폭을 만회했지만, 유증 공시에 뿔난 개미들의 매도세에 주가 하락을 막지 못했다. 개인투자자들은 이날 하루에만 셀바스AI 주식 153억원어치를 던졌다. 셀바스AI 주가 급락은 기존 주주들에게 추가로 자금을 붓는 형태인 주주배정 유상증자 소식이 알려지면서다. 지난 7일 장 마감 후 셀바스AI는 788억원 규모 유상증자를 결정했다고 공시했다. 운영자금에 769억원, 채무상환에 19억원이 쓰일 계획이다. 보통주 400만주가 신주 발행되며 신주 예정 발행가는 1만9710원이다. 시장은 이를 악재성 유상증자로 해석했다. 먼저, 셀바스AI가 미래 산업에 투자하기 위해 788억원을 조달하는 것이 아니라 직원들의 월급을 못 주고 빚을 갚지 못하고 있다는 신호로 인식하면서다. 또 유상증자 규모가 시가총액 대비 지나치게 크다는 점도 우려했다. 통상 시총보다 증자 규모가 크면 주가가 더 많이 떨어진다. 셀바스AI 시가총액은 5154억원으로, 유상증자 규모는 시총의 15%를 넘는다. 매출과 영업이익에 비해서도 과한 수준이라는 지적도 있다. 셀바스AI의 작년 매출은 약 500억원, 영업이익은 약 50억원이다. 주주들 사이에선 “유상증자로 조달한 자금 788억원을 벌려면 10년은 걸릴 것”이라는 탄식도 나온다. 셀바스AI 측은 유상증자 목적이 ‘AI 사업 다변화’에 있다며 뿔난 투자자 달래기에 나섰다. 셀바스AI는 이날 “AI 기업 중 유일하게 음성인식 등 인간과 컴퓨터 상호작용 기술을 기반으로 AI 융합 제품화, 사업화, 수익화를 통한 선순환 구조를 성공적으로 정착시켰다”며 “이 기술을 기반으로 의료, 교육, 로봇, 모빌리티, 메타버스 분야로 사업을 확장하고 있다”며 급한불 끄기에 나섰다. 다만 시장은 이 같은 해명을 받아들이지 않는 모습이다. 셀바스AI 주가는 지난달 27일 연고점(3만5200원) 대비 34.94% 낮아졌다."
 2023.04.10 16:01,"[데이터로 보는 증시]천보·셀바스AI, 기관·외국인 코스닥 순매수 1위(4월 10일-최종치)","에코프로, 개인 순매수 1위[서울경제] 10일 코스닥지수는 전 거래일보다 7.71(0.88%) 오른 887.78포인트로 장을 마쳤다.지수는 장중 한때 전 거래일보다 2.76포인트(0.31%) 877.31포인트까지 떨어지기도 했다.투자자별로는 개인 홀로 5491억원 어치를 순매수한 반면 외국인과 기관은 각각 1758억 원, 3063억 원어치를 순매도했다.기관은 천보(278280)(79억 원)와 오스코텍(039200)(61억 원), 메디톡스(086900)(52억 원), 원익QnC(074600)(44억 원), 상신이디피(091580)(44억 원), 카나리아바이오(016790)(43억 원), 디어유(376300)(38억 원), 주성엔지니어링(036930)(26억 원), 피에스케이(319660)(25억 원), 셀트리온헬스케어(091990)(23억 원), 지아이이노베이션(358570)(21억 원), 대보마그네틱(290670)(21억 원)등을 순매수 했으며 에코프로비엠(247540)(975억 원)와 에코프로(665억 원), 엘앤에프(339억 원), 제이오(112억 원), 엠로(101억 원), 대주전자재료(90억 원), 엔켐(61억 원), 뉴로메카(52억 원), 에이비엘바이오(47억 원), CJ ENM(43억 원)등을 매도 했다.외국인은 셀바스AI(108860)(170억 원)를 비롯해 에코프로비엠(117억 원), 셀트리온헬스케어(90억 원), 나노신소재(121600)(88억 원), 윤성에프앤씨(372170)(77억 원), 에스비비테크(389500)(55억 원), 포스코(ICT(46억 원), 에스피지(058610)(41억 원), HLB(028300)(39억 원), 제이스코홀딩스(023440)(39억 원)등을 순매수했다. 순매도 상위종목은 에코프로(423억 원)와 에코프로에이치엔(139억 원), 피엔티(122억 원), 미래나노텍(95억 원), 하나마이크론(92억 원), 새로닉스(78억 원), 주성엔지니어링(77억 원), 레인보우로보틱스(71억 원), 넥슨게임즈(66억 원)등이다."
 2023.04.10 09:19,"[특징주] 셀바스AI,  788억 규모 유상증자 결정에 17%대 하락",			         셀바스AI가 10일 장 초반 급락세다.셀비 체크업        이날 오전 9시 14분 셀바스AI는 전 거래일보다 4600원(17.33%) 내린 2만1950원에 거래되고 있다.지난 7일 셀바스AI는 운영자금과 채무상환자금을 마련하기 위해 788억4000억원 규모 주주배정 방식 유상증자를 결정했다고 밝힌 바 있다.보통주 400만주가 신주 발행되며 신주 예정 발행가액은 1만9710원이다. 발행가액 확정 예정일은 6월 1일이다.이달 26일이 신주배정 기준일이다. 주주배정 후 발생한 실권주 등은 주관사인 KB증권이 잔액 인수한다.
 2023.04.10 09:09,"[특징주]셀바스AI, 788억 유증 결정에 급락",			 [이데일리 김보겸 기자] 셀바스AI(108860)가 10일 장 초반 15% 넘게 하락하고 있다. 전거래일 788억원 규모의 주주배정 방식의 유상증자를 진행한다는 소식 영향으로 풀이된다. 마켓포인트에 따르면 이날 오전 9시2분 셀바스AI 주가는 전거래일보다 15.44% 하락한 2만2450원에 거래되고 있다. 지난 7일 장 마감 후 셀바스AI는 운영자금과 채무상환자금을 마련하기 위해 788억4000만원 규모의 주주배정 유상증자를 진행한다고 공시했다. 보통주 400만주가 신주 발행되며 신주 예정 발행가액은 1만9710원이다. 발행가액 확정 예정일은 6월1일이다. 주당 신주배정 주식수는 0.17주이며 이달 26일이 신주배정 기준일이다. 주주배정 후 발생한 실권주 등은 주관사인 KB증권이 잔액 인수한다. 
 2023.04.10 09:12,"'주주배정 유증' 셀바스AI 주가 급락…""주주이익 연결 노력""","기사내용 요약788억 규모 유상증자…주가 20% 가까이 하락중""기업가치 향상, 주주이익으로 이어지게 노력""[서울=뉴시스] 오동현 기자 = 788억원 규모의 주주배정 방식 유상증자를 결정한 셀바스AI가 인공지능(AI) 의료, AI 교육, 메타로빌리티 분야 등 신사업에 연구개발 투자를 늘리고 실적을 성장시키겠다고 밝혔다. 곽민철 셀바스AI 대표이사는 10일 ""AI 의료, AI 교육, 음성인식 기반 대화형 서비스가 가장 필요로 하는 메타로빌리티 분야에서 AI 디지털 전환을 빠르게 실현해 실적 성장 등의 계획을 하나씩 실현해 기업가치 향상, 주주이익으로 이어지게 힘쓰겠다""고 강조했다.셀바스AI에 따르면 보통주 400만주가 신주로 발행되며, 신주 예정 발행가액은 1만9710원이다. 발행가액 확정 예정일은 올해 6월 1일이다. 1주당 신주배정 주식수는 0.17주이고, 신주배정 기준일은 이달 26일이다. 주주배정 후 발생한 실권주 등은 주관사인 KB증권이 잔액 인수하는 방식이다.이번 유상증자의 목적은 자사가 보유한 음성인식 등 인간과 컴퓨터 상호작용(HCI) 기술과 초거대 인공지능(AI) 간 융합을 통한 연구개발(R&D)및 실적 성장이다. 셀바스AI가 신규로 혁신할 분야는 크게 의료, 교육, 메타로빌리티(메타버스·로봇·모빌리티)다. 각 분야별 디지털 전환은 물론, 경영 혁신까지 주도한다는 계획이다.그러나  주주배정 방식 유상증자 결정에 셀바스AI 주가는 급락했다. 지난 7일 주당 2만6550원에 장을 마감한 이후 첫 거래날인 10일 현재 2만1000원대를 기록 중이다. 20% 가까이 떨어졌다. 셀바스AI는 음성인식 등 HCI 기술력을 기반으로 AI 융합 제품화, 사업화, 수익화를 통한 선순환 구조를 정착시킨 유일한 AI 기업이다. 회사는 소프트웨어(SW) 기술력뿐 아니라 IT 서비스, 종속기업 셀바스헬스케어를 통한 하드웨어(HW)  제조 역량까지 보유하고 있어 관련 분야 디지털 혁신을 속도감 있게 추진할 방침이다. AI 의료 분야에서는 자사 SW 기술과 셀바스헬스케어의 HW 기술을 기반으로 '군 이동 원격진료' 사업을 진행 중이다. 관련 원격의료 솔루션, 화상장비뿐 아니라 글로벌 AI 기업 기술 확보를 통해 군 원격진료를 시작으로 민간 원격진료 시장까지 확대한다.AI 교육 분야에서는 인식 SW 기술과 지능형 학습분석 툴, AI 디지털교과서 제작 솔루션을 보유 중이다. 교육 컨텐츠 확보, AI 튜터 등을 통해 개인 맞춤형 교육 시장까지 확대해 공교육뿐 아니라 사교육 시장의 패러다임을 바꾸는 게 목표다.메타로빌리티는 음성인식 기반 대화형 서비스가 가장 필요로 하는 분야다. 로봇기업, 자동차 제조기업, 메타버스 서비스 기업들과 협력을 통해 대화형 서비스뿐 아니라 글로벌 IP 자체 확보로 초개인화된 서비스를 제공할 계획이다. 글로벌 자동차 제조사에 관련 기술을 공급 중이며, 초거대 AI가 적용된 음성지능 기술을 활용해 대화형 AI 로봇, 자동차 시대를 열 계획이다.곽민철 대표는 ""GPT의 확산으로 셀바스AI에 대한 주주 등 이해관계자들의 기대감이 높아졌다. 우리가 제시한 비전을 빠르게 실현해 실적 성장 뿐 아니라 우리의 기술력 및 가치를 입증하기 위해 자금조달을 결정했다""며 ""당사 AI 기술에 초거대 AI 등 새로운 기술 융합을 통해 우리의 일상과 밀접한 의료, 교육, 메타로빌리티 분야에서 AI 디지털 전환은 물론 경영혁신을 통해 셀바스AI만의 차별화된 성장을 만들어 가겠다""고 말했다． "
 2023.04.10 08:37,"셀바스AI, 의료·교육·로봇 시장 진출 확대…""신사업 육성""","""기업가치 향상, 주주 이익 힘쓸 것""  788억원 규모 유상증자 결정인공지능(AI) 전문기업 셀바스AI는 의료, 교육 등 신사업에 연구개발(R&D) 등 투자를 늘리고 경쟁력을 높여 실적을 성장시키겠다고 10일 밝혔다.곽민철 셀바스AI 대표는 ""그동안 성장을 통한 기업가치 제고를 위해 신사업을 발굴·육성하고 있었다""며 ""AI 의료, AI 교육, 메타로빌리티 분야에서 AI 디지털 전환을 빠르게 실현해 기업가치 향상, 주주 이익으로 이어지게 힘쓰겠다""고 말했다. 메타로빌리티는 메타버스, 로봇, 모빌리티의 합성어다. AI 의료 분야는 자사 소프트웨어 기술과 셀바스헬스케어의 하드웨어 기술을 기반으로 이미 '군 이동 원격진료' 사업을 진행 중이다. 관련 원격의료 솔루션, 화상장비뿐 아니라 글로벌 AI 기업 기술 확보를 통해 군 원격진료를 시작으로 민간 원격진료 시장까지 확대한다.AI 교육 분야 또한 인식 소프트웨어 기술과 지능형 학습분석 툴, AI 디지털교과서 제작 솔루션을 보유하고 있다. 교육 콘텐츠 확보, AI 튜터 등을 통해 개인 맞춤형 교육 시장까지 확대한다는 계획이다. 메타로빌리티는 음성인식 기반 대화형 서비스가 가장 필요로 하는 분야다. 로봇기업, 자동차 제조기업, 메타버스 서비스 기업들과 협력을 통해 대화형 서비스뿐 아니라 글로벌 IP 자체 확보로 초개인화된 서비스를 제공할 계획이다. 글로벌 자동차 제조사에 관련 기술을 공급 중인 셀바스AI는 초거대 AI가 적용된 음성지능 기술을 활용해 대화형 AI 로봇, 자동차 시대를 열겠다는 구상이다. 한편 지난 7일에는 약 788억원 규모의 주주배정 방식 유상증자를 결정했다. 유상증자 목적은 AI 원격의료, AI 의료진단 신제품 개발 등 AI 융합 신규 사업 확대를 통한 실적 성장이다. "
 2023.06.01 11:29,의료AI 실적 기대감에 루닛 등 10%대 강세,"올 1분기 호실적에 미래 성장 기대감 반영 루닛 의료AI 솔루션의료 인공지능(AI) 기업 루닛이 증권가 예상치를 뛰어넘는 실적과 해외 의료기관 협업 등 호재가 이어지며 주가가 연일 상승 추세를 그리고 있다.1일 오전 11시 7분 현재 루닛 주가는 전일 대비 1만300원(+12.29%) 오른 9만4100원에 거래되고 있다. 2002년 카이스트 연구진 6명이 모여 설립한 루닛은 국내 최초로 딥러닝 기술을 활용한 AI 의료 솔루션을 개발한 회사다. 루닛의 AI 의료 솔루션은 자기공명영상장치(MRI) 등으로 얻은 영상 정보를 가공해 암 진단 같은 의사의 진료 판단을 돕는 프로그램이다.루닛 주가는 지난해 7월 공모가 3만원에 상장된 뒤 약세장이 펼쳐지면서 작년 10월 주가가 2만원 아래까지 내려가기도 했다. 그러나 올해 초 증시 회복세와 함께 생성형 인공지능(AI) ‘챗GPT’ 관련주의 부상과 함께 국내에서 의료AI가 주목받으면서 주가는 저점 대비 약 5배 가량 오른 상황이다.1일 루닛 주가는 일본 국립암센터 동부병원(NCCHE)의 분자 프로파일링 프로젝트 ‘스크럼-재팬 몬스터 스크린(SCRUM-Japan MONSTAR-SCREEN)’에 루닛의 AI 바이오마커 플랫폼 ‘루닛 스코프(Lunit SCOPE)’를 활용한 성능 평가를 진행한다는 소식에 힘 입어 강세를 보이고 있다.앞선 올해 1분기 실적 발표에서도 루닛은 분기 최대 매출액인 109억7100만원을 기록하며, 영업손실은 23억원으로 대폭 축소에 성공하면서 ‘어닝 서프라이즈’를 기록했다. 루닛의 실적성장을 이끄는 암 진단 솔루션 ‘루닛 인사이트’와 암 치료 결정 솔루션 ‘루닛 스코프’의 매출 성장세가 호실적의 원동력이었다. 올 1분기 매출 중 해외매출이 97억2000만원으로 전년 동기 대비 270% 가량 급증한 것도 루닛 미래 해외 매출 확장 기대심리에 불을 붙였다.지난 12일 루닛은 모건스탠리 캐피털인터내셔널(MSCI) 글로벌 소형주(스몰캡) 지수에 편입이 발표되면서 패시브 자금이 유입된 점도 주가 상승세에 힘을 보탰다.이날 오전 11시 21분 현재 루닛 외에도 의료AI 기업에 대한 투자자들의 관심이 집중되면서 또 다른 의료AI 기업인 제이엘케이 주가도 전일 보다 13% 넘게 급등한 1만2470원에 거래되고 있다. 제이엘케이는 전주기 뇌졸중 관리 시스템 ‘메디허브 스트로크’를 주력제품으로 컴퓨터 단층 촬영(CR)·MRI 이미지 데이터를 기반해 뇌졸중이나 암진단에 활용하는 AI 솔루션 40여 종을 개발한 회사다.제이엘케이는 주력제품인 뇌경색 유형 분석 인공지능(AI) 솔루션 ‘JBS-01K’가 지난해 12월 국내 AI의료기기 중 최초로 비급여 적용되면서 비급여 처방 증가와 추가 솔루션 공급으로 지난해 매출액(34억원) 보다 올해 매출이 대폭 성장할 것으로 전망된다."
 2023.05.29 06:02,항암제 투여할 때마다 돈 번다?...루닛 '스코프'가 기대되는 이유,"루닛 스코프, 2027년 매출 1300억 이상 예상초기 캐시카우 루닛 인사이트 매출 넘길 듯가던트헬스 등 글로벌 파트너도 증가 추세루닛 스코프 PD-L1도 '순항'[이데일리 김승권 기자] 인공지능(AI) 헬스케어 기업 루닛(328130)은 아직도 매력적인 주식일까. 24일 장중 시총 1조 돌파에도 증권가는 아직 더 상승할 여력이 있다고 보고 있다. DS투자증권은 25일 종가인 8만400원보다 70% 오른 13만7000원을 목표주가로 제시했다. 목표 주가가 제시된 건 이번이 처음이다. 이베스트투자증권 또한 긍정적인 전망을 내놨다.근거는 기존에 알려진 AI 암 진단이 아닌 암 치료 관련 이미징 바이오마커 솔루션 ‘루닛 스코프’다. AI 암 진단 시장이 경쟁자가 즐비한 데 비해 AI 기반 면역항암제(면역관문억제제) 바이오마커 기술은 아직 루닛이 독보적이어서다. 국내는 물론 해외에도 아직 마땅한 경쟁자가 없다. 바이오마커란 단백질이나 DNA, RNA, 대사 물질 등을 이용해 몸 안의 변화를 알아낼 수 있는 지표를 말한다.바이오마커로 찾아낼 수 있는 환자 수와 면역항암제 시장 규모 (자료=DS투자증권)25일 시장조사기관 지온마켓리서치에 따르면 글로벌 암 바이오마커 시장은 2028년 124억1950만 달러(약 15조4630억원) 규모로 성장할 것으로 전망된다. 2021년 시장 규모가 316억9500만 달러였으니 7년간 연평균 성장률은 16.9%에 달한다. 특히 면역항암제의 경우 아직 약물-동반진단 바이오마커가 개발되고 있지 않아 잠재적 수요가 높다. 약물-동반진단 검사는 항암제와 바이오마커가 ‘한 세트’로 사용되는 방식이다. 미국 식품의약국(FDA)도 면역항암제 사용 전 바이오마커를 병행하라고 권고하고 있다. 면역항암제 비용은 1회 투여에 최대 1억원(비급여 기준)에 달하지만 약효가 잘 발휘되는 암 환자를 찾기 어려워서다. 바이오마커를 미리 사용해 면역항암제 사용이 적합한 환자를 찾으라는 의미다. 바이어마커를 사용한 암치료 원리 (자료=FS리서치, 루닛)예를 들어 국내에서 ‘게피티닙’이나 ‘아피티닙’을 투여하다가 내성이 생긴 경우 특정 바이오마커 진단법(코바스)을 활용해서 T790M 변이를 확인해야만 ‘오시머티닙’이나 ‘레이저티닙’을 급여로 처방할 수 있다. 루닛 스코프가 FDA 승인만 먼저 받는다면 시장에서 크게 앞서갈 수 있는 것이다. 루닛 스코프, 2027년 매출 1300억 넘긴다루닛 스코프 예상 매출 추이 (자료=DS투자증권)루닛 스코프의 강점은 명확하다. AI가 직접 병리 슬라이드를 통해 종양 내 면역세포의 위치와 밀도를 확인해 면역항암제 적용 대상자를 선별한다. 또한 루닛 스코프의 바이오마커 기술은 철저한 전문 데이터 기반 서비스다. 전 세계 150여 명의 병리학 전문의가 입력한 100만여 개의 데이터를 기반으로 분석이 이뤄진다. 자궁경부암, 위암, 대장암 등 16개 암종에서 분석이 가능하다.김민정 DS투자증권 연구원은 “루닛의 바이오마커는 현재까지 존재하는 바이오마커 중 가장 직관적으로 많은 대상자를 선별할 수 있어 상업성이 높다”고 설명했다.루닛 관계자도 “자사 AI 분석으로 면역항암제 대상자 50%를 추가로 찾아낼 수 있는 것으로 예상한다”며 “현재 스코프는 연구용역에 따른 수익만 발생하고 있어 FDA 승인 획득 후 매출 점프가 가능할 것으로 기대된다”고 말했다.루닛 제품별 경쟁 업체 (자료=루닛, 한국IR협의회)실제 DS투자증권에 따르면 루닛 스코프는 이미 빅파마 2곳(비공개)과 초기 계약을 체결했다. 제품 출시 예상 시점은 2025년이다. 2027년부터는 루닛 스코프가 AI 영상분석 솔루션 ‘인사이트’의 매출을 앞설 예정이다. 2027년 스코프 예상 매출은 1311억원이다. 스코프의 매출 ‘퀀텀 점프’가 예상되는 건 미국 내에서 항암제 투여 시 바이오마커 검사를 미리 진행하는 약물-동반진단 검사 빈도가 증가하고 있기 때문이다. 실제 미국에서 항암제 투여 전 바이오마커 동반진단 검사를 사용하는 비율은 60% 달한다. 연평균 성장률은 15%다.시장의 폭발적 성장에도 아직 루닛과 견줄만한 상대가 없다. 국내 경쟁자인 뷰노는 물론이고 글로벌 AI 의료 대표주자인 패스 AI와 오킨도 면역항암제 바이오마커 기술이 아직 없는 상황이다. 루닛 스코프 잠재 수요 (자료=DS투자증권)김 연구원은 “면역항암제에서의 바이오마커는 여러 제품이 상호보완 역할을 하여 동시에 사용된다”며 “대표적인 면역항암제인 키트루다의 동반진단 바이오마커로 사용되는 PD-L1은 새로운 바이오마커가 출시된 이후에도 계속 사용되고 있다”고 설명했다. 그는 이어 “TMB, MSI 등 다른 바이오마커가 키트루다의 동반진단 바이오마커로 새롭게 승인되었으나 이들이 기존 바이오마커인 PD-L1을 대체하는 것이 아니라 추가검사로 함께 사용되고 있다”며 “이는 면역항암제 동반진단용 바이오마커 개발 시 큰 폭의 매출 성장이 가능하다는 것을 시사한다”고 덧붙였다.  루닛 스코프 PD-L1도 ‘순항’...가던트헬스 등과 공동 연구 中루닛 스코프 PD-L1도 글로벌 파트너를 늘리고 있다. 루닛 스코프 PD-L1은 비소세포폐암 전용 분석 솔루션으로, 폐암세포 조직을 분석해 특정 단백질(PD-L1)의 발현 정도를 찾아낸다. 루닛 스코프 PD-L1의 기술은 최근 미국 바이오헬스케어 기업 가던트헬스와 공동 개발한 ‘가던트360 티슈넥스트’에도 탑재돼 있다. 반기별 루닛 매출 추이 및 기대 매출 (자료=루닛, DS투자증권)루닛은 GE헬스케어, 후지필름, 필립스, 홀로직 등 암 진단 기업과 파트너십을 늘리고 있다. 세계 정상급 기술력을 입증한 결과다. 실제 루닛 스코프는 150편 이상의 논문과 초록을 발표했고, 이중 SCI급 논문은 10편 이상이다. 다른 경쟁사들이 통상 10개 안팎인 것과 비교된다.김충현 미래에셋증권 연구원은 “루닛 스코프를 활용해 바이오마커 발현 여부가 자사 의약품 처방에 중요한 표적·면역항암제를 보유하거나 개발 중인 제약사들과도 충분히 파트너십이 가능하다”며 “암 조직 슬라이드를 분석한다는 점에서 PD-L1뿐 아니라 암 조직 슬라이드에서 영상으로 관찰 가능한 다른 바이오마커까지 확장할 수 있다”고 밝혔다.다만 회사 측은 증권사가 제시한 매출 목표에 대해 확대 해석을 경계했다. 루닛 관계자는 “해당 증권사의 매출 목표치는 작년 7월 상장 시기에 제시한 목표 매출과 비슷한 수준인데 현재와는 차이가 있을 수 있다”며 “프로젝트성으로 빅파마 2건 계약을 체결한 것은 사실이지만 아직 단기 계약이고 확실한 성과가 나와야 대형 계약이 체결될 것 같다”고 설명했다. 루닛 스코프 사업구조(자료=루닛, DS투자증권)"
